image_id	image_sha256	category_id	category	size_bin	object_threshold_events	B2_CPU_recall	B2_EP_recall	A1_CPU_recall	A1_EP_recall	a1_provider_interaction	a1_cpu_matched_a1_ep_missed	b2_ep_matched_a1_ep_missed	b2_cpu_matched_a1_cpu_missed	a1_ep_recovered_vs_b2_ep	a1_ep_lost_vs_b2_ep	a1_cpu_recovered_vs_b2_cpu	a1_cpu_lost_vs_b2_cpu
138488	a85ad60d5e3e45fb969b9b0fd303d5fd828773193da2dc2e1c722da3b3dfea6d	4	motorcycle	large	10	0.7	0.7	0.7	0.7	0.0	0	0	0	0	0	0	0
139914	8afba5247438b02d9019d6b20e7b7ce4f07e4ad985bf77c190e9feeeba39f1b8	74	mouse	medium	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
139914	8afba5247438b02d9019d6b20e7b7ce4f07e4ad985bf77c190e9feeeba39f1b8	76	keyboard	large	20	0.85	0.85	0.85	0.85	0.0	0	0	0	0	0	0	0
139914	8afba5247438b02d9019d6b20e7b7ce4f07e4ad985bf77c190e9feeeba39f1b8	77	cell phone	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
141229	1e064d0a46d95d3d57537e5b0bd4928f99145d6dbadca084f6739262e2377296	17	cat	medium	10	0.9	1.0	1.0	1.0	-0.09999999999999998	0	0	0	0	0	1	0
141229	1e064d0a46d95d3d57537e5b0bd4928f99145d6dbadca084f6739262e2377296	65	bed	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
141229	1e064d0a46d95d3d57537e5b0bd4928f99145d6dbadca084f6739262e2377296	84	book	small	20	0.55	0.55	0.6	0.55	-0.04999999999999993	1	0	0	0	0	1	0
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	1	person	large	40	0.85	0.775	0.85	0.775	0.0	3	0	0	0	0	0	0
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	1	person	medium	20	0.8	0.75	0.8	0.75	0.0	1	0	0	0	0	0	0
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	31	handbag	small	10	0.7	0.7	0.8	0.7	-0.10000000000000009	1	0	0	0	0	1	0
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	44	bottle	medium	10	0.5	0.5	0.5	0.5	0.0	0	0	0	0	0	0	0
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	44	bottle	small	10	0.4	0.4	0.4	0.4	0.0	0	0	0	0	0	0	0
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	medium	20	0.65	0.6	0.65	0.55	-0.04999999999999993	2	1	0	0	1	0	0
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	small	100	0.51	0.53	0.51	0.5	-0.030000000000000027	2	3	1	0	3	1	1
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	51	bowl	medium	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	67	dining table	large	10	0.9	0.8	0.8	0.9	0.19999999999999996	0	0	1	1	0	0	1
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	49	knife	small	90	0.45555555555555555	0.43333333333333335	0.4666666666666667	0.4666666666666667	0.0222222222222222	0	0	1	3	0	2	1
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	51	bowl	medium	20	0.75	0.75	0.7	0.7	0.0	0	1	1	0	1	0	1
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	81	sink	medium	10	0.6	0.6	0.5	0.5	0.0	0	1	1	0	1	0	1
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	86	vase	medium	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
148771	86a636775cb1c016d4496d9fab71fe26177652020de8e58cfb1d398efdf6e245	70	toilet	large	20	0.9	0.85	0.95	0.85	-0.04999999999999993	2	0	0	0	0	1	0
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	1	person	small	90	0.3	0.3	0.28888888888888886	0.28888888888888886	0.0	1	2	2	1	2	1	2
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	15	bench	large	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	15	bench	medium	40	0.55	0.6	0.575	0.575	-0.04999999999999993	1	1	0	0	1	1	0
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	15	bench	small	40	0.375	0.4	0.35	0.4	0.025000000000000022	0	0	1	0	0	0	1
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	16	bird	small	20	0.65	0.65	0.65	0.65	0.0	0	0	0	0	0	0	0
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	64	potted plant	small	30	0.4666666666666667	0.4	0.4666666666666667	0.4	0.0	2	0	0	0	0	0	0
151299	3fbf44bb8b10393487461b8d987f20fcd581b95100e7881048fc4d3b2f0ee3a7	1	person	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
151299	3fbf44bb8b10393487461b8d987f20fcd581b95100e7881048fc4d3b2f0ee3a7	36	snowboard	small	10	0.4	0.5	0.5	0.5	-0.09999999999999998	0	0	0	0	0	1	0
151833	435602cc5fed5f983674da15032df07427e032aa01ad4e08953e095c13465af7	1	person	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
151833	435602cc5fed5f983674da15032df07427e032aa01ad4e08953e095c13465af7	1	person	medium	10	0.6	0.7	0.6	0.7	0.0	0	0	0	0	0	0	0
151833	435602cc5fed5f983674da15032df07427e032aa01ad4e08953e095c13465af7	1	person	small	30	0.6333333333333333	0.7	0.6333333333333333	0.6666666666666666	-0.033333333333333326	0	1	0	0	1	0	0
151833	435602cc5fed5f983674da15032df07427e032aa01ad4e08953e095c13465af7	34	frisbee	medium	10	0.6	0.7	0.7	0.7	-0.09999999999999998	0	0	0	0	0	1	0
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	1	person	large	20	0.95	0.95	0.95	0.95	0.0	0	0	0	0	0	0	0
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	1	person	small	20	0.4	0.45	0.4	0.45	0.0	0	0	0	0	0	0	0
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	35	skis	medium	10	0.4	0.5	0.4	0.5	0.0	0	0	0	0	0	0	0
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	35	skis	small	40	0.425	0.4	0.425	0.425	0.024999999999999967	1	0	0	1	0	0	0
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	36	snowboard	medium	20	0.5	0.4	0.4	0.4	0.09999999999999998	0	0	2	0	0	0	2
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	36	snowboard	small	10	0.6	0.7	0.7	0.7	-0.09999999999999998	0	0	0	0	0	1	0
155864	16045ccaecd8c0ad692970a64fd9776e737805ccc5b9d18f5487748e775b07b4	1	person	large	10	0.9	1.0	0.9	0.9	-0.09999999999999998	0	1	0	0	1	0	0
155864	16045ccaecd8c0ad692970a64fd9776e737805ccc5b9d18f5487748e775b07b4	1	person	medium	20	0.8	0.75	0.8	0.75	0.0	1	0	0	0	0	0	0
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	3	car	medium	20	0.9	0.85	0.95	0.9	1.1102230246251565e-16	1	0	0	1	0	1	0
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	3	car	small	30	0.7	0.6	0.7	0.6333333333333333	0.033333333333333326	2	0	0	1	0	0	0
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	6	bus	large	20	0.8	0.85	0.8	0.85	0.0	0	0	0	0	0	0	0
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	6	bus	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	7	train	large	10	0.7	0.8	0.8	0.0	-0.9000000000000001	8	8	0	0	8	1	0
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	8	truck	medium	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	8	truck	small	10	0.1	0.8	0.0	0.2	-0.5000000000000001	0	6	1	0	6	0	1
158334	c4dfbd95d9507d14193378a7b0f93c2f94826dddea6199d0e77e703a71c48a77	1	person	medium	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
158334	c4dfbd95d9507d14193378a7b0f93c2f94826dddea6199d0e77e703a71c48a77	28	umbrella	medium	10	0.8	0.9	0.8	0.8	-0.09999999999999998	0	1	0	0	1	0	0
159070	586220c537ddae1e19224af8116616dd61e28badae82326deb37a7f107f1923c	1	person	medium	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
159070	586220c537ddae1e19224af8116616dd61e28badae82326deb37a7f107f1923c	19	horse	large	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
159808	e9a18822a0dd7737271ea35ffdd5d8ea3d6a39d787543916c022f1807f7d979d	1	person	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
159808	e9a18822a0dd7737271ea35ffdd5d8ea3d6a39d787543916c022f1807f7d979d	1	person	small	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
159808	e9a18822a0dd7737271ea35ffdd5d8ea3d6a39d787543916c022f1807f7d979d	72	tv	large	10	1.0	1.0	1.0	0.9	-0.10000000000000009	1	1	0	0	1	0	0
159808	e9a18822a0dd7737271ea35ffdd5d8ea3d6a39d787543916c022f1807f7d979d	75	remote	small	10	0.4	0.8	0.4	0.8	0.0	0	0	0	0	0	0	0
159808	e9a18822a0dd7737271ea35ffdd5d8ea3d6a39d787543916c022f1807f7d979d	86	vase	small	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
160243	32ac53450e499bde82b736b1c4ffc07e9c492383a26143880c71ea4e0bbb3690	8	truck	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
162346	45b807101a65736a445d9817d43b80bbbf9a8e53fb87cd31a4145bfcd4f58443	1	person	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
162346	45b807101a65736a445d9817d43b80bbbf9a8e53fb87cd31a4145bfcd4f58443	78	microwave	large	10	0.4	0.4	0.3	0.3	0.0	0	1	1	0	1	0	1
162346	45b807101a65736a445d9817d43b80bbbf9a8e53fb87cd31a4145bfcd4f58443	82	refrigerator	large	10	0.6	0.6	0.6	0.6	0.0	0	0	0	0	0	0	0
163866	aa0e682e096c959f43842cc43b5addf86f369fd66ec05f3fd96a44c6f9e66296	1	person	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
163866	aa0e682e096c959f43842cc43b5addf86f369fd66ec05f3fd96a44c6f9e66296	3	car	small	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
163866	aa0e682e096c959f43842cc43b5addf86f369fd66ec05f3fd96a44c6f9e66296	6	bus	small	10	0.9	0.8	0.9	0.9	0.09999999999999998	0	0	0	1	0	0	0
163866	aa0e682e096c959f43842cc43b5addf86f369fd66ec05f3fd96a44c6f9e66296	27	backpack	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
163866	aa0e682e096c959f43842cc43b5addf86f369fd66ec05f3fd96a44c6f9e66296	31	handbag	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
163866	aa0e682e096c959f43842cc43b5addf86f369fd66ec05f3fd96a44c6f9e66296	33	suitcase	medium	10	0.8	0.7	0.8	0.7	0.0	1	0	0	0	0	0	0
164856	9aa1d8922faa69d3de0621819ae2414841191f936b477484aaa5e5eef506747f	1	person	small	10	0.4	0.5	0.4	0.5	0.0	0	0	0	0	0	0	0
164856	9aa1d8922faa69d3de0621819ae2414841191f936b477484aaa5e5eef506747f	8	truck	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
164856	9aa1d8922faa69d3de0621819ae2414841191f936b477484aaa5e5eef506747f	64	potted plant	small	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
165464	e75590f160781ac611d786c9d96c78ba519fe49f6a413bd1f0c49f4924912a0f	1	person	large	10	1.0	1.0	1.0	0.9	-0.10000000000000009	1	1	0	0	1	0	0
165464	e75590f160781ac611d786c9d96c78ba519fe49f6a413bd1f0c49f4924912a0f	49	knife	medium	10	0.6	0.6	0.6	0.6	0.0	0	0	0	0	0	0	0
165464	e75590f160781ac611d786c9d96c78ba519fe49f6a413bd1f0c49f4924912a0f	61	cake	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
165464	e75590f160781ac611d786c9d96c78ba519fe49f6a413bd1f0c49f4924912a0f	67	dining table	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
166813	bbffdfb355fd662ecf9cf35182df7f28e40ebb756c532ac503fac3ff98ca4abc	1	person	medium	70	0.8714285714285714	0.8714285714285714	0.8714285714285714	0.8714285714285714	0.0	1	1	1	1	1	1	1
166813	bbffdfb355fd662ecf9cf35182df7f28e40ebb756c532ac503fac3ff98ca4abc	41	skateboard	small	60	0.6833333333333333	0.7166666666666667	0.6666666666666666	0.7	0.0	1	1	1	0	1	0	1
167115	f2ed9b7994d0df15390a2e3aae4ac210eaeebf57370884ec6203e3066dd957c7	1	person	large	20	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
167115	f2ed9b7994d0df15390a2e3aae4ac210eaeebf57370884ec6203e3066dd957c7	49	knife	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
167115	f2ed9b7994d0df15390a2e3aae4ac210eaeebf57370884ec6203e3066dd957c7	49	knife	small	30	0.16666666666666666	0.36666666666666664	0.2	0.36666666666666664	-0.033333333333333354	1	0	0	0	0	1	0
167115	f2ed9b7994d0df15390a2e3aae4ac210eaeebf57370884ec6203e3066dd957c7	51	bowl	large	10	0.8	0.8	0.9	0.8	-0.09999999999999998	1	0	0	0	0	1	0
167115	f2ed9b7994d0df15390a2e3aae4ac210eaeebf57370884ec6203e3066dd957c7	51	bowl	medium	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
167115	f2ed9b7994d0df15390a2e3aae4ac210eaeebf57370884ec6203e3066dd957c7	54	sandwich	medium	40	0.75	0.775	0.775	0.775	-0.025000000000000022	1	0	0	0	0	1	0
167115	f2ed9b7994d0df15390a2e3aae4ac210eaeebf57370884ec6203e3066dd957c7	62	chair	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
167115	f2ed9b7994d0df15390a2e3aae4ac210eaeebf57370884ec6203e3066dd957c7	67	dining table	medium	10	0.6	0.9	0.6	0.9	0.0	0	0	0	0	0	0	0
167267	3a1c8594940285827d35698b3df7caeaa0f716204bbea4266f34e1520be340bf	1	person	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
167267	3a1c8594940285827d35698b3df7caeaa0f716204bbea4266f34e1520be340bf	25	giraffe	large	10	1.0	1.0	1.0	0.9	-0.10000000000000009	1	1	0	0	1	0	0
167267	3a1c8594940285827d35698b3df7caeaa0f716204bbea4266f34e1520be340bf	25	giraffe	medium	10	1.0	0.9	0.9	0.9	0.09999999999999998	0	0	1	0	0	0	1
167613	3a2aa7794a2561dd18ea1415732a942d9ecf29cfff72389a1fa33cbe143315a8	70	toilet	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
167613	3a2aa7794a2561dd18ea1415732a942d9ecf29cfff72389a1fa33cbe143315a8	81	sink	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
167853	f60dc3f7465e2d8e7f9ff0fd2b58f59bafabab75f6ba8d3bdb8a0ed6397c9b33	1	person	large	10	0.9	1.0	1.0	1.0	-0.09999999999999998	0	0	0	0	0	1	0
167853	f60dc3f7465e2d8e7f9ff0fd2b58f59bafabab75f6ba8d3bdb8a0ed6397c9b33	84	book	medium	10	0.4	0.4	0.4	0.4	0.0	0	0	0	0	0	0	0
167853	f60dc3f7465e2d8e7f9ff0fd2b58f59bafabab75f6ba8d3bdb8a0ed6397c9b33	84	book	small	30	0.36666666666666664	0.43333333333333335	0.36666666666666664	0.43333333333333335	0.0	0	0	0	0	0	0	0
167853	f60dc3f7465e2d8e7f9ff0fd2b58f59bafabab75f6ba8d3bdb8a0ed6397c9b33	87	scissors	large	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
168943	ccf9e866386d1912f7a5146eb821bec2b75febd885830b9ed16586b187f4c103	1	person	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
168943	ccf9e866386d1912f7a5146eb821bec2b75febd885830b9ed16586b187f4c103	37	sports ball	small	10	0.2	0.2	0.2	0.2	0.0	0	0	0	0	0	0	0
168943	ccf9e866386d1912f7a5146eb821bec2b75febd885830b9ed16586b187f4c103	43	tennis racket	medium	10	0.8	0.9	0.8	0.8	-0.09999999999999998	0	1	0	0	1	0	0
169972	36f79e5eba95ec4ea428a81397523538f97acfa78b99fc1de54b881da9381588	1	person	large	10	0.5	0.5	0.5	0.5	0.0	0	0	0	0	0	0	0
169972	36f79e5eba95ec4ea428a81397523538f97acfa78b99fc1de54b881da9381588	4	motorcycle	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
170232	42105ffb9f61069a08035cab1292b9a380dedac54a9e6d82ab39330d0729948d	3	car	medium	20	0.85	0.85	0.85	0.9	0.050000000000000044	0	0	0	1	0	0	0
170232	42105ffb9f61069a08035cab1292b9a380dedac54a9e6d82ab39330d0729948d	3	car	small	70	0.6285714285714286	0.6	0.6142857142857143	0.5714285714285714	-0.014285714285714346	4	2	1	0	2	0	1
170232	42105ffb9f61069a08035cab1292b9a380dedac54a9e6d82ab39330d0729948d	6	bus	medium	10	1.0	1.0	0.9	0.9	0.0	0	1	1	0	1	0	1
171413	385901fee603c6230f865a8fdba8cfc5c62efc257ffffdfd7a90b8ee3b03a180	44	bottle	medium	10	1.0	0.9	0.9	0.9	0.09999999999999998	0	0	1	0	0	0	1
171413	385901fee603c6230f865a8fdba8cfc5c62efc257ffffdfd7a90b8ee3b03a180	44	bottle	small	30	0.5333333333333333	0.5666666666666667	0.5666666666666667	0.5333333333333333	-0.06666666666666665	1	1	0	0	1	1	0
171413	385901fee603c6230f865a8fdba8cfc5c62efc257ffffdfd7a90b8ee3b03a180	70	toilet	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
171413	385901fee603c6230f865a8fdba8cfc5c62efc257ffffdfd7a90b8ee3b03a180	81	sink	medium	10	1.0	1.0	0.9	0.9	0.0	0	1	1	0	1	0	1
171413	385901fee603c6230f865a8fdba8cfc5c62efc257ffffdfd7a90b8ee3b03a180	84	book	medium	60	0.6833333333333333	0.7166666666666667	0.6833333333333333	0.7	-0.01666666666666672	0	1	0	0	1	0	0
171413	385901fee603c6230f865a8fdba8cfc5c62efc257ffffdfd7a90b8ee3b03a180	84	book	small	70	0.44285714285714284	0.4857142857142857	0.45714285714285713	0.4714285714285714	-0.02857142857142858	1	1	1	0	1	2	1
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	31	handbag	small	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	44	bottle	small	20	0.45	0.35	0.5	0.35	-0.04999999999999999	3	0	0	0	0	1	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	47	cup	small	10	0.6	0.6	0.6	0.6	0.0	0	0	0	0	0	0	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	51	bowl	small	20	0.15	0.15	0.15	0.15	0.0	0	0	0	0	0	0	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	62	chair	large	20	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	62	chair	medium	30	0.8333333333333334	0.8	0.8333333333333334	0.8	0.0	1	0	0	0	0	0	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	63	couch	medium	10	0.7	0.7	0.7	0.7	0.0	0	0	0	0	0	0	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	67	dining table	medium	20	0.55	0.6	0.55	0.65	0.050000000000000044	0	0	0	1	0	0	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	79	oven	medium	10	0.8	0.9	0.9	0.9	-0.09999999999999998	0	0	0	0	0	1	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	81	sink	small	10	0.6	0.5	0.6	0.6	0.09999999999999998	0	0	0	1	0	0	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	82	refrigerator	medium	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	84	book	small	30	0.4666666666666667	0.5	0.4666666666666667	0.5	0.0	0	0	0	0	0	0	0
173783	6f9baf79f6a7d282c3f834b6c42563e740b6415115bc584be3cec8af46ff1afe	77	cell phone	large	60	0.9333333333333333	0.9166666666666666	0.9166666666666666	0.9166666666666666	0.01666666666666672	1	0	1	0	0	0	1
174206	ea5737a67c5ddba04300924d3cb3b3d63fe244df0e9e2242a539d907dd0bc161	47	cup	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
174206	ea5737a67c5ddba04300924d3cb3b3d63fe244df0e9e2242a539d907dd0bc161	50	spoon	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
174206	ea5737a67c5ddba04300924d3cb3b3d63fe244df0e9e2242a539d907dd0bc161	54	sandwich	large	10	0.8	0.8	0.8	0.8	0.0	0	0	0	0	0	0	0
174206	ea5737a67c5ddba04300924d3cb3b3d63fe244df0e9e2242a539d907dd0bc161	54	sandwich	medium	10	0.6	0.7	0.6	0.7	0.0	0	0	0	0	0	0	0
174206	ea5737a67c5ddba04300924d3cb3b3d63fe244df0e9e2242a539d907dd0bc161	67	dining table	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
175210	a88219af47fbe39c78cc0db03c8a6a049eb83ce2acfc12748afb52940ca43907	23	bear	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
175210	a88219af47fbe39c78cc0db03c8a6a049eb83ce2acfc12748afb52940ca43907	23	bear	medium	10	0.7	0.7	0.7	0.7	0.0	0	0	0	0	0	0	0
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	1	person	large	50	0.88	0.88	0.9	0.9	0.0	0	0	0	1	0	1	0
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	1	person	medium	60	0.5	0.4166666666666667	0.5	0.4666666666666667	0.04999999999999999	4	1	0	4	1	0	0
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	1	person	small	20	0.5	0.35	0.5	0.35	0.0	3	0	0	0	0	0	0
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	27	backpack	small	20	0.35	0.3	0.35	0.3	0.0	1	0	0	0	0	0	0
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	31	handbag	medium	20	0.3	0.3	0.3	0.3	0.0	0	0	0	0	0	0	0
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	37	sports ball	medium	10	0.7	0.7	0.7	0.7	0.0	0	0	0	0	0	0	0
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	41	skateboard	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	77	cell phone	small	20	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
178189	12f8f6844137ba0e5e577bda06a6434a2b15613446dc62c9561dcf69084bd5a6	5	airplane	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
178189	12f8f6844137ba0e5e577bda06a6434a2b15613446dc62c9561dcf69084bd5a6	5	airplane	small	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
179693	f9468ec18f1ec475be2322194b781de1b145bf891131afda78196bbd54a8ebcb	1	person	large	20	0.95	0.95	0.95	0.9	-0.04999999999999993	1	1	0	0	1	0	0
179693	f9468ec18f1ec475be2322194b781de1b145bf891131afda78196bbd54a8ebcb	59	pizza	large	10	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0	0	0
179693	f9468ec18f1ec475be2322194b781de1b145bf891131afda78196bbd54a8ebcb	59	pizza	medium	20	0.75	0.8	0.7	0.75	0.0	0	1	1	0	1	0	1
179693	f9468ec18f1ec475be2322194b781de1b145bf891131afda78196bbd54a8ebcb	59	pizza	small	10	0.9	0.9	0.8	0.9	0.09999999999999998	0	0	1	0	0	0	1
179693	f9468ec18f1ec475be2322194b781de1b145bf891131afda78196bbd54a8ebcb	67	dining table	large	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
179693	f9468ec18f1ec475be2322194b781de1b145bf891131afda78196bbd54a8ebcb	67	dining table	medium	10	0.6	0.6	0.6	0.6	0.0	0	0	0	0	0	0	0
184585	1b6b090a6e5054d173546591d0cd5ee145a0f1a9e9256ec3a01fce70fd0276f2	1	person	medium	10	0.9	0.9	0.9	0.9	0.0	0	0	0	0	0	0	0
184585	1b6b090a6e5054d173546591d0cd5ee145a0f1a9e9256ec3a01fce70fd0276f2	1	person	small	110	0.4909090909090909	0.509090909090909	0.509090909090909	0.4909090909090909	-0.03636363636363621	4	2	2	0	2	4	2
184585	1b6b090a6e5054d173546591d0cd5ee145a0f1a9e9256ec3a01fce70fd0276f2	2	bicycle	small	10	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0
184585	1b6b090a6e5054d173546591d0cd5ee145a0f1a9e9256ec3a01fce70fd0276f2	41	skateboard	medium	10	0.2	0.4	0.2	0.4	0.0	0	0	0	0	0	0	0
185335	2312b4db8239e25d1c4129992938a595d50bc25769c4022aa45572cf4fe8cfc8	1	person	medium	10	0.7	0.7	0.7	0.7	0.0	0	0	0	0	0	0	0
