image_id	image_sha256	category_id	category	gt_id	gt_bbox	gt_area	size_bin	pyramid_proxy	iou_threshold	a1_cpu_matched_a1_ep_missed	b2_ep_matched_a1_ep_missed	b2_cpu_matched_a1_cpu_missed	a1_ep_recovered_vs_b2_ep	a1_ep_lost_vs_b2_ep	a1_cpu_recovered_vs_b2_cpu	a1_cpu_lost_vs_b2_cpu	any_surface_disagreement	B2_CPU_matched	B2_CPU_detection_id	B2_CPU_score	B2_CPU_rank	B2_CPU_iou	B2_EP_matched	B2_EP_detection_id	B2_EP_score	B2_EP_rank	B2_EP_iou	A1_CPU_matched	A1_CPU_detection_id	A1_CPU_score	A1_CPU_rank	A1_CPU_iou	A1_EP_matched	A1_EP_detection_id	A1_EP_score	A1_EP_rank	A1_EP_iou
294348	55acb5099f725575351f6ce5d95b9b6ff4d45d71d74821eb20770de71b521fc4	15	bench	575568	[236.25,203.25,263.75,126.0]	16459.5	large	P5	0.65	1	0	0	0	0	0	0	1	1	31836	0.002254	4	0.8533171155274916	0	0				1	30505	0.002432	4	0.8611390864038456	0	0			
294348	55acb5099f725575351f6ce5d95b9b6ff4d45d71d74821eb20770de71b521fc4	15	bench	575568	[236.25,203.25,263.75,126.0]	16459.5	large	P5	0.7	1	0	0	0	0	0	0	1	1	31836	0.002254	4	0.8533171155274916	0	0				1	30505	0.002432	4	0.8611390864038456	0	0			
294348	55acb5099f725575351f6ce5d95b9b6ff4d45d71d74821eb20770de71b521fc4	15	bench	575568	[236.25,203.25,263.75,126.0]	16459.5	large	P5	0.75	1	0	0	0	0	0	0	1	1	31836	0.002254	4	0.8533171155274916	0	0				1	30505	0.002432	4	0.8611390864038456	0	0			
294348	55acb5099f725575351f6ce5d95b9b6ff4d45d71d74821eb20770de71b521fc4	15	bench	575568	[236.25,203.25,263.75,126.0]	16459.5	large	P5	0.8	1	0	0	0	0	0	0	1	1	31836	0.002254	4	0.8533171155274916	0	0				1	30505	0.002432	4	0.8611390864038456	0	0			
294348	55acb5099f725575351f6ce5d95b9b6ff4d45d71d74821eb20770de71b521fc4	15	bench	575568	[236.25,203.25,263.75,126.0]	16459.5	large	P5	0.85	1	0	0	0	0	0	0	1	1	31836	0.002254	4	0.8533171155274916	0	0				1	30505	0.002432	4	0.8611390864038456	0	0			
295575	c372d23b90315a0eaa4d405ef7978ff1ab7ced9b75192e254b8c0982fe873987	1	person	437841	[182.2,67.04,111.22,231.9]	12858.704300000001	large	P5	0.75	1	1	0	0	1	0	0	1	1	31993	0.5	2	0.803758417147147	1	31858	0.5	2	0.759005993754958	1	30626	0.669926	1	0.7830022564238651	0	0			
295575	c372d23b90315a0eaa4d405ef7978ff1ab7ced9b75192e254b8c0982fe873987	1	person	546093	[556.87,75.48,82.82,268.18]	14848.083149999999	large	P5	0.95	1	0	0	0	0	0	0	1	1	31995	0.5	4	0.9569181637632382	0	0				1	30628	0.669926	3	0.9553188536752436	0	0			
296599	6e6d89ce26658c1d0bf6dace4af298cb7b1164f79e48a59bcea2bf3b52fcdb37	7	train	172995	[1.94,271.41,290.1,99.13]	17458.767200000002	large	P5	0.8999999999999999	1	0	0	0	0	0	0	1	1	32561	0.5	1	0.934948995078897	0	0				1	31188	0.412431	2	0.9303229288334276	0	0			
297620	3794eff73e28b375597a7e31201b161d5b393f9d79de9500fdff10153d4a885c	62	chair	1942825	[426.84,271.27,162.0,172.58]	22821.650100000003	large	P5	0.85	1	0	0	0	0	0	0	1	1	32710	0.011341	14	0.8547341352810321	0	0				1	31334	0.006999	17	0.8679861435797201	0	0			
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	67	dining table	121045	[179.37,266.08,201.98,66.92]	10308.466750000001	large	P5	0.55	1	1	0	0	1	0	0	1	1	33589	0.307389	1	0.5969443944342685	1	33508	0.007584	6	0.5584120164122588	1	32154	0.25697	1	0.6006003992892139	0	0			
308310	9cc69b2cf96c7066d1a32de1ed370b13076921da90aa7cb279d3dc9be0c6f298	67	dining table	121045	[179.37,266.08,201.98,66.92]	10308.466750000001	large	P5	0.6	1	0	0	0	0	1	0	1	0	0				0	0				1	32154	0.25697	1	0.6006003992892139	0	0			
326920	dcd244a87276f71fc27770a01878a83b11e13fa4783a284473133cb320a74205	1	person	473554	[92.04,379.69,93.49,227.23]	12490.983000000002	large	P5	0.85	1	0	0	0	0	0	0	1	1	35747	0.5	1	0.8592243028900219	0	0				1	34237	0.669926	1	0.8608493097840012	0	0			
328283	f2a433cd9122c4214d62f5cec2e1d58490e566e34bbdcb109f874dd70b5a92ed	1	person	1693575	[92.32,128.39,102.91,285.63]	17724.219500000003	large	P5	0.8999999999999999	1	1	0	0	1	0	0	1	1	35833	0.5	2	0.9280855210664412	1	35721	0.5	2	0.9039979270736401	1	34315	0.669926	1	0.9238895622953577	0	0			
334032	ca0078d35348954d0f781f80a9122bf6250aaa136a797cebd1683fbca3343472	1	person	465178	[382.89,60.61,88.64,254.02]	13981.068599999999	large	P5	0.8	1	1	0	0	1	0	0	1	1	37165	0.5	2	0.8086958556121457	1	37068	0.5	2	0.8170164859997818	1	35615	0.669926	2	0.8050800672060413	0	0			
334511	0b91a05e1956f383a559c9ae7879d7ba075d631b8769878ee657cb463f8f6b1b	9	boat	1803737	[18.63,1.43,396.89,471.41]	161544.62414999996	large	P5	0.5	1	0	0	0	0	0	0	1	1	37344	0.055032	1	0.546235745826809	0	0				1	35794	0.039722	1	0.5464534749515889	0	0			
341437	7c3087e24938546b1acc73823149a5885de536eff75a45d4e2f13ca362e85ca6	47	cup	1880200	[192.95,138.7,94.71,160.94]	13261.078600000004	large	P5	0.95	1	1	0	0	1	0	0	1	1	37936	0.5	1	0.9655777059911147	1	37832	0.5	1	0.9655777059911147	1	36382	0.587569	2	0.963196158767021	0	0			
346547	590b3c7fa0b4959680eb2fd67bb9ea9458ecdf089ecb744c2e09cbb8d3517331	64	potted plant	1952114	[59.03,100.02,141.66,326.61]	24483.724099999996	large	P5	0.85	1	0	0	0	0	1	0	1	0	0				0	0				1	37008	0.077452	1	0.8579166863131281	0	0			
373034	6f321fedb617b16177efa4734fa895c4b85216becfcc48e2fbaf1ab01f6dfcee	65	bed	315238	[0.0,40.9,607.0,433.72]	123985.41729999999	large	P5	0.95	1	0	0	0	0	1	0	1	0	0				0	0				1	40290	0.014104	2	0.9509912149615506	0	0			
373294	dcefc7976c63ad4684f97660fa67ea24b7afaeee8983affd5d3e451a99a574d2	56	broccoli	1060392	[277.18,38.99,270.43,343.66]	41682.947150000015	large	P5	0.8	1	0	0	0	0	0	0	1	1	42054	0.011341	11	0.8394437191889904	0	0				1	40321	0.009942	10	0.8383594992712237	0	0			
375194	4962e8e6a78d564a27b29255668657d987ece50f24e3febb4f13e6243add33cf	70	toilet	1967972	[157.67,0.0,159.86,297.33]	22643.8638	large	P5	0.85	1	0	0	0	0	0	0	1	1	42338	0.001002	20	0.9257921913967999	0	0				1	40580	0.0012	20	0.9257584008983192	0	0			
375194	4962e8e6a78d564a27b29255668657d987ece50f24e3febb4f13e6243add33cf	70	toilet	1967972	[157.67,0.0,159.86,297.33]	22643.8638	large	P5	0.8999999999999999	1	0	0	0	0	0	0	1	1	42338	0.001002	20	0.9257921913967999	0	0				1	40580	0.0012	20	0.9257584008983192	0	0			
375325	be0460348c6a679ce7d23616871c11a317662dd4deccf4482d8fccce4fcda0ad	65	bed	1612482	[0.96,137.65,639.04,283.71]	68965.7521	large	P5	0.85	1	0	0	0	0	0	0	1	1	42346	0.037348	5	0.8971133238785665	0	0				1	40591	0.028216	5	0.8998287618709575	0	0			
378347	1db4d428cb4f24e56498c1602232f87e1990406ba65e00f253e050d1614d9257	1	person	505256	[220.92,78.56,193.4,561.44]	61777.17859999998	large	P5	0.95	1	0	0	0	0	0	0	1	1	42871	0.5	2	0.9518893779429004	0	0				1	41097	0.669926	2	0.9509962596526139	0	0			
379308	6d8d6fc073fa2b7406b71f3edb19fa4626fb339347e0654ae8e197e230046cdb	1	person	207644	[66.71,55.11,163.77,500.18]	31881.112850000005	large	P5	0.8	1	0	0	0	0	0	0	1	1	43067	0.001503	14	0.8095569791898366	0	0				1	41283	0.001708	12	0.8019045154986072	0	0			
399582	b3e0bb2991ef0b86279f0e4b38fea1f352900d9dbcf627c2103755e07efd20eb	63	couch	98392	[233.06,258.06,120.97,112.91]	9578.77075	large	P5	0.8999999999999999	1	0	0	0	0	1	0	1	0	0				0	0				1	43871	0.001111	32	0.9073354619669853	0	0			
412690	d01671ea128a8dc949af981664d13911889c2fe9695f682f84d0135ca3030b54	9	boat	2172385	[17.05,250.17,589.33,148.95]	55588.75405000001	large	P5	0.8999999999999999	1	0	0	0	0	1	0	1	0	0				0	0				1	45497	0.0012	30	0.9055668642773942	0	0			
421393	e01ede686f7d8361f300ced70fd70a3bd21ee13c9883441349547924afe594b7	64	potted plant	19527	[118.28,47.84,102.89,136.55]	9228.650199999998	large	P5	0.8	1	0	0	0	0	0	0	1	1	48328	0.007584	6	0.815945082926617	0	0				1	46385	0.009942	3	0.8361364562677974	0	0			
423445	1abda48f92f770302f5263595cd1c5c3102acec253dd2a48d964f835e69de350	1	person	478106	[226.45,140.09,227.42,166.01]	19647.464949999994	large	P5	0.8	1	0	0	0	0	1	0	1	0	0				0	0				1	46574	0.669926	1	0.805897472623612	0	0			
424632	32eef021d3824946e96ffca591e3f76f99bcf687fd26112262d0e3c485b5dcd1	62	chair	384029	[213.03,256.59,105.82,214.67]	9837.8914	large	P5	0.95	1	0	0	0	0	0	0	1	1	48677	0.5	3	0.9728851901853721	0	0				1	46719	0.669926	2	0.9730393619208593	0	0			
424632	32eef021d3824946e96ffca591e3f76f99bcf687fd26112262d0e3c485b5dcd1	67	dining table	1961268	[58.12,276.08,230.48,193.65]	13205.0473	large	P5	0.8	1	0	0	0	0	0	0	1	1	48749	0.00338	13	0.8940106474280011	0	0				1	46802	0.002432	13	0.8811092378196018	0	0			
424632	32eef021d3824946e96ffca591e3f76f99bcf687fd26112262d0e3c485b5dcd1	67	dining table	1961268	[58.12,276.08,230.48,193.65]	13205.0473	large	P5	0.85	1	0	0	0	0	0	0	1	1	48749	0.00338	13	0.8940106474280011	0	0				1	46802	0.002432	13	0.8811092378196018	0	0			
438993	1f893382a35cdb3429336f2d9abd9ecd75228757ea0c703d6ccf81de13df069c	1	person	454818	[404.36,94.26,118.33,344.76]	23359.3304	large	P5	0.95	1	1	0	0	1	0	0	1	1	50529	0.5	1	0.9824721304341061	1	50413	0.5	1	0.9718762427921985	1	48518	0.669926	1	0.9658106856225506	0	0			
458970	4169cd7fd2a1d7ad0758b1abe838a734448aacfda6b9a7deb069762138a57810	7	train	171587	[33.44,148.85,375.37,198.48]	39902.46050000001	large	P5	0.8999999999999999	1	1	0	0	1	0	0	1	1	52761	0.5	1	0.9095981400852048	1	52696	0.5	1	0.9045370025145266	1	50663	0.587569	1	0.915081146317763	0	0			
469014	c19ab441676ff0c943a02c091bd692c0ef166c55d8949b6b0567174c2f1b2e74	1	person	488945	[1.08,169.35,94.92,183.37]	11478.815050000003	large	P5	0.95	1	0	0	0	0	0	0	1	1	54039	0.5	3	0.9597114198411759	0	0				1	51908	0.669926	3	0.9505949820518649	0	0			
470085	d9134c89c2a86306a0199dcb803c54482f70038115a50350ca1485639575f09b	22	elephant	582074	[0.96,2.82,503.59,416.47]	117396.40129999998	large	P5	0.95	1	0	0	0	0	0	0	1	1	54576	0.007584	3	0.9537995795238295	0	0				1	52441	0.004923	3	0.9575216257297604	0	0			
473793	2d0a77c01d5ddc583f0dfca703f3a55cc6723c4c16b1d973a74648804cc344e6	70	toilet	1094422	[376.45,243.85,171.51,199.55]	24477.510000000006	large	P5	0.8999999999999999	1	1	0	0	1	0	0	1	1	54594	0.055032	4	0.9308527424738745	1	54557	0.001002	19	0.901152107799715	1	52458	0.039722	5	0.9264182658912692	0	0			
494085	df44193f0369b082c2a8fcaed7227a065d1f4f51a3eceb112e131d486560a943	85	clock	334072	[181.89,117.81,154.12,204.87]	22627.382250000002	large	P5	0.8999999999999999	1	0	0	0	0	0	0	1	1	55202	0.115998	2	0.9167250554610217	0	0				1	53034	0.145589	2	0.9115765743943745	0	0			
503949	983c005c5553c46afd4a9afc3e08de375179961826114669022f59c782440289	24	zebra	588838	[85.77,235.66,182.03,188.7]	16078.828300000001	large	P5	0.95	1	0	0	0	0	0	0	1	1	55494	0.5	2	0.9604487189402258	0	0				1	53308	0.669926	2	0.9503313285971008	0	0			
506659	e9319273c72f2f802d5357fcc519056953f327fe5aadeb2700f5c61204d87b21	22	elephant	581981	[5.74,146.3,378.83,483.58]	108826.96320000001	large	P5	0.85	1	0	0	0	0	0	0	1	1	55523	0.5	1	0.8659733783338756	0	0				1	53334	0.669926	1	0.8685466210171733	0	0			
509493	f0680701ff9f12ea3fb91d587b19cc2f70abcc43d319e1764d6b8655290051ed	4	motorcycle	1790316	[349.6,144.61,290.4,283.39]	49801.00839999999	large	P5	0.8999999999999999	1	0	0	0	0	0	0	1	1	55820	0.08039	14	0.916723674591578	0	0				1	53602	0.145589	11	0.9168181977925941	0	0			
512118	6aeb4fed4d3d905c920a5f6328b206a36318f66d3086b1248b4b20e90feb4d28	65	bed	1957270	[1.26,58.19,638.74,428.81]	106084.43115000002	large	P5	0.8999999999999999	1	0	0	0	0	0	0	1	1	56733	0.025195	1	0.9068759442973311	0	0				1	54508	0.014104	1	0.912434032699644	0	0			
513456	09039bb09640a80945a276e53613876fcb578ff3ee6ce4a7f2e4a344dcdab1e1	40	baseball glove	1858465	[2.68,245.02,168.49,181.21]	20831.335349999994	large	P5	0.85	1	1	0	0	1	0	0	1	1	56860	0.374053	1	0.8513679093104712	1	56802	0.374053	1	0.8549728587941638	1	54611	0.299402	1	0.8502870362279408	0	0			
523304	41a6f995a62c449f0ef62cb66c2fb53480308294439b4dc78ed13014ebc9830c	15	bench	576209	[0.0,263.45,426.0,272.57]	51046.689399999996	large	P5	0.95	1	1	0	0	1	0	0	1	1	57109	0.5	1	0.9550502671445648	1	57050	0.5	1	0.9553953552843121	1	54852	0.412431	1	0.9575348754712558	0	0			
527260	46fdc53b6645b08c7d63d1ad4d4ae012a6ccbec5a05b5fd4546007ca3c8afeef	79	oven	2228446	[354.68,311.72,277.83,161.97]	29889.027699999995	large	P5	0.95	1	1	0	0	1	0	0	1	1	57902	0.08039	1	0.9578947783465185	1	57837	0.08039	1	0.9504124244644504	1	55626	0.077452	1	0.9576338763992364	0	0			
532376	f28efadca0ebdf7fcb6b2b5e7985b7459c9339a48441e98720d323a2573de926	20	sheep	1818366	[16.36,393.15,216.25,235.82]	24788.32015	large	P5	0.8999999999999999	1	1	0	0	1	0	0	1	1	58387	0.001002	31	0.9074085655399441	1	58323	0.001002	34	0.904864859457831	1	56094	0.0012	27	0.9022910601905584	0	0			
533239	88a6ea4f5f3a2eeac0c2b315a6624b2584c91ce9bbad74b262227837a87ba54f	17	cat	48933	[91.34,8.81,493.54,509.6]	96468.79990000003	large	P5	0.8999999999999999	1	1	0	0	1	0	0	1	1	58565	0.011341	5	0.9686620748233968	1	58562	0.001002	17	0.9183779769338384	1	56273	0.006999	6	0.9677231251704322	0	0			
533239	88a6ea4f5f3a2eeac0c2b315a6624b2584c91ce9bbad74b262227837a87ba54f	17	cat	48933	[91.34,8.81,493.54,509.6]	96468.79990000003	large	P5	0.95	1	0	0	0	0	0	0	1	1	58565	0.011341	5	0.9686620748233968	0	0				1	56273	0.006999	6	0.9677231251704322	0	0			
537280	eeb99fb0cd3a15e8d83afb03a3cc1f932db28d4a9bcf4cc1738c5aad35873552	1	person	500339	[151.03,82.99,79.45,253.15]	14541.310999999998	large	P5	0.95	1	0	0	0	0	0	0	1	1	59235	0.5	1	0.9504098088579759	0	0				1	56927	0.669926	1	0.9603886300648173	0	0			
538155	e8648428ff83fc8efaf568d34c9043aa68322f8b0098752c86f7cbb8991817e4	56	broccoli	1055509	[148.8,70.24,211.95,137.39]	14120.143199999999	large	P5	0.65	1	0	0	0	0	0	0	1	1	59441	0.001503	39	0.7339226277496278	0	0				1	57123	0.0012	40	0.7292691928085415	0	0			
538155	e8648428ff83fc8efaf568d34c9043aa68322f8b0098752c86f7cbb8991817e4	56	broccoli	1055509	[148.8,70.24,211.95,137.39]	14120.143199999999	large	P5	0.7	1	0	0	0	0	0	0	1	1	59441	0.001503	39	0.7339226277496278	0	0				1	57123	0.0012	40	0.7292691928085415	0	0			
540520	0fc670670aaccdcc04a187cdd30f84713f724ec96a12028044e181ead874c4b2	22	elephant	582502	[173.29,0.0,303.49,419.29]	92017.1076	large	P5	0.95	1	1	0	0	1	0	0	1	1	59827	0.5	1	0.9576045436306726	1	59750	0.5	1	0.9517665243660335	1	57498	0.669926	1	0.9523807038389311	0	0			
549409	2d168ac0f5fce24fe55a29885d21702b3ad68059df59c2568d18e0d20cc6e351	84	book	1987566	[307.49,175.01,162.29,146.13]	19231.115049999993	large	P5	0.5	1	0	0	0	0	0	0	1	1	61062	0.001503	26	0.8163059670997238	0	0				1	58686	0.0012	27	0.8056948642739777	0	0			
549409	2d168ac0f5fce24fe55a29885d21702b3ad68059df59c2568d18e0d20cc6e351	84	book	1987566	[307.49,175.01,162.29,146.13]	19231.115049999993	large	P5	0.55	1	0	0	0	0	0	0	1	1	61062	0.001503	26	0.8163059670997238	0	0				1	58686	0.0012	27	0.8056948642739777	0	0			
549409	2d168ac0f5fce24fe55a29885d21702b3ad68059df59c2568d18e0d20cc6e351	84	book	1987566	[307.49,175.01,162.29,146.13]	19231.115049999993	large	P5	0.6	1	0	0	0	0	0	0	1	1	61062	0.001503	26	0.8163059670997238	0	0				1	58686	0.0012	27	0.8056948642739777	0	0			
549409	2d168ac0f5fce24fe55a29885d21702b3ad68059df59c2568d18e0d20cc6e351	84	book	1987566	[307.49,175.01,162.29,146.13]	19231.115049999993	large	P5	0.65	1	0	0	0	0	0	0	1	1	61062	0.001503	26	0.8163059670997238	0	0				1	58686	0.0012	27	0.8056948642739777	0	0			
549409	2d168ac0f5fce24fe55a29885d21702b3ad68059df59c2568d18e0d20cc6e351	84	book	1987566	[307.49,175.01,162.29,146.13]	19231.115049999993	large	P5	0.7	1	0	0	0	0	0	0	1	1	61062	0.001503	26	0.8163059670997238	0	0				1	58686	0.0012	27	0.8056948642739777	0	0			
549409	2d168ac0f5fce24fe55a29885d21702b3ad68059df59c2568d18e0d20cc6e351	84	book	1987566	[307.49,175.01,162.29,146.13]	19231.115049999993	large	P5	0.75	1	0	0	0	0	0	0	1	1	61062	0.001503	26	0.8163059670997238	0	0				1	58686	0.0012	27	0.8056948642739777	0	0			
549409	2d168ac0f5fce24fe55a29885d21702b3ad68059df59c2568d18e0d20cc6e351	84	book	1987566	[307.49,175.01,162.29,146.13]	19231.115049999993	large	P5	0.8	1	0	0	0	0	0	0	1	1	61062	0.001503	26	0.8163059670997238	0	0				1	58686	0.0012	27	0.8056948642739777	0	0			
555263	cff24aac91fee878f0aea3788120584d156209435ab6510ef7195ee70454bf74	31	handbag	1433613	[50.34,249.17,241.62,158.2]	30602.0426	large	P5	0.5	1	1	0	0	1	0	0	1	1	63000	0.001503	14	0.5344778134445695	1	62926	0.001503	13	0.9316825738353951	1	60622	0.0012	16	0.5358277924139818	0	0			
556698	930d67a87f8dad79871f90dd63b7a6ea85455ba735e1192c08358e14613ec2a4	1	person	513701	[104.39,129.15,184.04,274.44]	33960.036900000014	large	P5	0.8999999999999999	1	0	0	0	0	0	0	1	1	63066	0.5	1	0.9110648184158698	0	0				1	60648	0.669926	1	0.9085696358244751	0	0			
558707	e3348b1f934929c79dd82dd05902f40a3fae2a885556fe915634255770c10a00	24	zebra	589885	[147.74,89.17,276.9,205.44]	26645.593550000005	large	P5	0.95	1	0	0	0	0	1	0	1	0	0				0	0				1	60980	0.669926	1	0.9518750599669069	0	0			
566968	1640877fa0a050a6fe77ecd29a1741fe3cd3d92f9aeb91bc4001de7d24611f62	51	bowl	1898764	[0.23,65.59,90.63,153.58]	10106.231649999998	large	P5	0.95	1	0	0	0	0	0	0	1	1	63996	0.025195	3	0.9586671963624934	0	0				1	61545	0.019973	3	0.9693933236462574	0	0			
575637	877502899de107e559e21a1f92654446625969a0a798bf7d8ea0dedfb668e202	1	person	204287	[269.33,0.96,370.67,418.31]	115087.79685	large	P5	0.95	1	0	0	0	0	0	0	1	1	64863	0.5	1	0.9531219282172616	0	0				1	62334	0.669926	1	0.9544320675476279	0	0			
581282	c086491bb15f4072eccee5c143c32006a5452e79c7cfe8c2a7f06f31864b842c	1	person	1313895	[3.24,159.31,156.4,312.81]	28479.077750000004	large	P5	0.95	1	1	0	0	1	0	0	1	1	65176	0.007584	83	0.9698177506816008	1	65100	0.007584	77	0.9505649642691788	1	62547	0.014104	47	0.9678194383110892	0	0			
