image_id	image_sha256	category_id	category	gt_id	gt_bbox	gt_area	size_bin	pyramid_proxy	iou_threshold	a1_cpu_matched_a1_ep_missed	b2_ep_matched_a1_ep_missed	b2_cpu_matched_a1_cpu_missed	a1_ep_recovered_vs_b2_ep	a1_ep_lost_vs_b2_ep	a1_cpu_recovered_vs_b2_cpu	a1_cpu_lost_vs_b2_cpu	any_surface_disagreement	B2_CPU_matched	B2_CPU_detection_id	B2_CPU_score	B2_CPU_rank	B2_CPU_iou	B2_EP_matched	B2_EP_detection_id	B2_EP_score	B2_EP_rank	B2_EP_iou	A1_CPU_matched	A1_CPU_detection_id	A1_CPU_score	A1_CPU_rank	A1_CPU_iou	A1_EP_matched	A1_EP_detection_id	A1_EP_score	A1_EP_rank	A1_EP_iou
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	1876631	[45.8,433.54,27.42,27.59]	594.1688499999997	small	P3	0.75	1	1	0	0	1	0	0	1	1	15922	0.006559	22	0.7574997961041252	1	15793	0.012548	17	0.7556573862382401	1	15215	0.006518	21	0.7546695339912732	0	0			
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	64	potted plant	27225	[303.53,30.64,13.84,17.04]	189.19115000000016	small	P3	0.65	1	0	0	0	0	0	0	1	1	16530	0.011265	2	0.7197467137288449	0	0				1	15824	0.010152	3	0.7083694417840775	0	0			
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	64	potted plant	27225	[303.53,30.64,13.84,17.04]	189.19115000000016	small	P3	0.7	1	0	0	0	0	0	0	1	1	16530	0.011265	2	0.7197467137288449	0	0				1	15824	0.010152	3	0.7083694417840775	0	0			
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	1	person	1738673	[164.09,21.27,5.65,15.17]	49.084150000000044	small	P3	0.7	1	0	0	0	0	1	0	1	0	0				0	0				1	15762	0.030389	7	0.7084185189468953	0	0			
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	35	skis	2201168	[412.47,146.61,30.13,67.79]	292.6697499999992	small	P3	0.8	1	0	0	0	0	0	0	1	1	17007	0.016001	39	0.825874472399386	0	0				1	16344	0.009232	75	0.8177076072038677	0	0			
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	3	car	1343817	[478.41,148.82,44.99,19.56]	641.62875	small	P3	0.95	1	0	0	0	0	0	0	1	1	17416	0.178295	6	0.9623876976761508	0	0				1	16693	0.18967	7	0.9539089076430035	0	0			
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	3	car	1776535	[562.79,161.6,44.94,15.78]	321.3312500000006	small	P3	0.6	1	0	0	0	0	0	0	1	1	17462	0.016001	26	0.642299356191906	0	0				1	16722	0.021339	17	0.6209373125280094	0	0			
166813	bbffdfb355fd662ecf9cf35182df7f28e40ebb756c532ac503fac3ff98ca4abc	41	skateboard	642522	[285.94,210.56,55.76,25.8]	389.2958999999996	small	P3	0.85	1	1	0	0	1	0	0	1	1	18503	0.016001	26	0.879705519086261	1	18373	0.113098	6	0.861435770684742	1	17727	0.048545	13	0.8704601323233767	0	0			
167115	f2ed9b7994d0df15390a2e3aae4ac210eaeebf57370884ec6203e3066dd957c7	49	knife	1525382	[407.87,366.72,17.13,19.97]	242.4715500000002	small	P3	0.75	1	0	0	0	0	1	0	1	0	0				0	0				1	18094	0.002142	15	0.7518209495775272	0	0			
170232	42105ffb9f61069a08035cab1292b9a380dedac54a9e6d82ab39330d0729948d	3	car	146235	[374.36,254.58,12.44,9.51]	85.2908499999996	small	P3	0.65	1	0	0	0	0	0	0	1	1	19275	0.075147	11	0.7124273273842252	0	0				1	18480	0.071147	11	0.7271557369351372	0	0			
170232	42105ffb9f61069a08035cab1292b9a380dedac54a9e6d82ab39330d0729948d	3	car	146235	[374.36,254.58,12.44,9.51]	85.2908499999996	small	P3	0.7	1	0	0	0	0	0	0	1	1	19275	0.075147	11	0.7124273273842252	0	0				1	18480	0.071147	11	0.7271557369351372	0	0			
170232	42105ffb9f61069a08035cab1292b9a380dedac54a9e6d82ab39330d0729948d	3	car	146460	[385.98,253.69,11.87,10.92]	88.27825000000004	small	P3	0.6	1	1	0	0	1	0	0	1	1	19271	0.231382	7	0.6246694497282822	1	19149	0.272446	6	0.600199748853572	1	18476	0.207436	7	0.6114267411131127	0	0			
170232	42105ffb9f61069a08035cab1292b9a380dedac54a9e6d82ab39330d0729948d	3	car	1343302	[236.84,265.72,14.97,13.76]	145.43054999999984	small	P3	0.6	1	0	0	0	0	0	0	1	1	19304	0.013975	32	0.608262413537138	0	0				1	18513	0.012661	34	0.6161828984609459	0	0			
171413	385901fee603c6230f865a8fdba8cfc5c62efc257ffffdfd7a90b8ee3b03a180	44	bottle	84687	[123.69,131.57,14.12,48.56]	515.2993500000001	small	P3	0.85	1	1	0	0	1	1	0	1	0	0				1	19437	0.263135	1	0.8581497944161428	1	18761	0.299402	1	0.862921895299075	0	0			
171413	385901fee603c6230f865a8fdba8cfc5c62efc257ffffdfd7a90b8ee3b03a180	84	book	1663296	[261.69,127.47,91.94,18.59]	836.3636500000003	small	P3	0.8	1	1	0	0	1	0	0	1	1	19584	0.070808	14	0.8162286889256865	1	19470	0.043554	27	0.8016767035841721	1	18777	0.072397	12	0.8214665991604547	0	0			
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	44	bottle	1866468	[161.16,132.88,12.32,27.06]	216.95219999999995	small	P3	0.6	1	0	0	0	0	0	0	1	1	19873	0.083093	4	0.6117314910378896	0	0				1	19070	0.078892	4	0.6055460182600038	0	0			
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	44	bottle	1867786	[258.96,127.25,8.86,24.98]	180.58130000000014	small	P3	0.75	1	0	0	0	0	0	0	1	1	19869	0.111686	1	0.797759133217139	0	0				1	19063	0.106941	1	0.8228115055997379	0	0			
171936	b57a3bd880083fce9147ef8f32425ddd227d03687d16be89e60d18d513d0f0dc	44	bottle	1867786	[258.96,127.25,8.86,24.98]	180.58130000000014	small	P3	0.8	1	0	0	0	0	1	0	1	0	0				0	0				1	19063	0.106941	1	0.8228115055997379	0	0			
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	1	person	1317044	[610.03,49.81,24.72,76.04]	932.4821999999994	small	P3	0.55	1	0	0	0	0	0	0	1	1	20415	0.00275	85	0.5530022348597873	0	0				1	19597	0.002993	82	0.5580380168534993	0	0			
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	1	person	1317044	[610.03,49.81,24.72,76.04]	932.4821999999994	small	P3	0.6	1	0	0	0	0	0	0	1	1	20431	0.002212	96	0.6518454214248001	0	0				1	19620	0.002395	98	0.6559187622057782	0	0			
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	1	person	1317044	[610.03,49.81,24.72,76.04]	932.4821999999994	small	P3	0.65	1	0	0	0	0	0	0	1	1	20431	0.002212	96	0.6518454214248001	0	0				1	19620	0.002395	98	0.6559187622057782	0	0			
175745	90b6bde670a4805c5406458805d169c4f3309ff2dc772d0f975a2a00633ef17a	27	backpack	1420239	[284.02,68.22,57.86,60.69]	580.5863000000002	small	P3	0.8	1	0	0	0	0	0	0	1	1	20417	0.00275	5	0.8016080377322622	0	0				1	19599	0.002993	3	0.8030641607243723	0	0			
184585	1b6b090a6e5054d173546591d0cd5ee145a0f1a9e9256ec3a01fce70fd0276f2	1	person	517276	[420.05,295.37,11.45,37.72]	276.83189999999945	small	P3	0.7	1	1	0	0	1	0	0	1	1	20861	0.009624	59	0.7189405884736374	1	20759	0.009624	60	0.7346872957285436	1	20015	0.009232	59	0.76033535962578	0	0			
184585	1b6b090a6e5054d173546591d0cd5ee145a0f1a9e9256ec3a01fce70fd0276f2	1	person	517276	[420.05,295.37,11.45,37.72]	276.83189999999945	small	P3	0.75	1	0	0	0	0	1	0	1	0	0				0	0				1	20015	0.009232	59	0.76033535962578	0	0			
184585	1b6b090a6e5054d173546591d0cd5ee145a0f1a9e9256ec3a01fce70fd0276f2	1	person	1706443	[490.75,302.25,9.89,18.25]	88.92549999999997	small	P3	0.6	1	1	0	0	1	1	0	1	0	0				1	20704	0.083093	12	0.6048339520949123	1	19965	0.06411	16	0.6017612010810257	0	0			
184585	1b6b090a6e5054d173546591d0cd5ee145a0f1a9e9256ec3a01fce70fd0276f2	1	person	2004047	[462.57,294.61,9.46,27.06]	133.69875	small	P3	0.7	1	0	0	0	0	1	0	1	0	0				0	0				1	19975	0.030389	26	0.7005912904343194	0	0			
192091	b2c2b90736e76513f5f5cdef71ad35da10b24fa2829ad9a7c1f6939924f65453	16	bird	41523	[206.31,217.15,7.97,4.3]	18.286799999999946	small	P3	0.6	1	0	0	0	0	0	0	1	1	21361	0.00143	87	0.6000429295033652	0	0				1	20492	0.001371	90	0.6049343405555215	0	0			
192091	b2c2b90736e76513f5f5cdef71ad35da10b24fa2829ad9a7c1f6939924f65453	16	bird	43563	[293.3,173.04,6.62,8.82]	24.708600000000033	small	P3	0.75	1	1	0	0	1	0	0	1	1	21222	0.135245	5	0.7831411452906756	1	21129	0.178295	2	0.7620803136937035	1	20350	0.143408	5	0.7921526794451192	0	0			
192091	b2c2b90736e76513f5f5cdef71ad35da10b24fa2829ad9a7c1f6939924f65453	16	bird	45462	[253.58,190.0,5.57,6.63]	23.465099999999936	small	P3	0.65	1	1	0	0	1	0	0	1	1	21225	0.075147	8	0.6964586927542736	1	21136	0.083093	8	0.6501827725670615	1	20353	0.071147	8	0.6677119145962008	0	0			
193529	c26889058030e3edd38326eb97ccf85f649db7571cd90c2f21e0bb5bf3700aaa	64	potted plant	27905	[579.57,259.08,23.99,46.06]	765.5185999999991	small	P3	0.85	1	0	0	0	0	0	0	1	1	21445	0.019284	15	0.8924347132365072	0	0				1	20573	0.019654	15	0.8823704953124522	0	0			
193529	c26889058030e3edd38326eb97ccf85f649db7571cd90c2f21e0bb5bf3700aaa	64	potted plant	1610203	[336.44,195.64,38.03,26.35]	629.6511500000001	small	P3	0.85	1	0	0	0	0	0	0	1	1	21419	0.043554	8	0.8684276412627351	0	0				1	20543	0.048545	8	0.8667678055594394	0	0			
193946	5e3f65662f7c4529b4ec3fc6e953fdac8ee3fe8e37bc695812645aed4211edf5	1	person	1248902	[272.5,324.9,28.72,40.85]	592.5864499999993	small	P3	0.55	1	0	0	0	0	0	0	1	1	21726	0.019284	23	0.5635261657806023	0	0				1	20849	0.021925	20	0.5616294018336846	0	0			
193946	5e3f65662f7c4529b4ec3fc6e953fdac8ee3fe8e37bc695812645aed4211edf5	1	person	1296733	[192.49,322.29,13.19,38.29]	301.7437999999999	small	P3	0.6	1	1	0	0	1	1	0	1	0	0				1	21604	0.5	1	0.604339597324277	1	20827	0.5	5	0.6079821544421967	0	0			
207074	72dbb77a65e24ca15c746e8e828d64d3f87d0e46ee046e2d5dc47744dc88a63e	1	person	257288	[342.93,414.96,22.22,50.69]	540.0912499999997	small	P3	0.95	1	0	0	0	0	0	0	1	1	22222	0.049891	7	0.9575749302286961	0	0				1	21324	0.057725	7	0.9624847973706304	0	0			
207455	be1df430a5a8deacc06bc9a39fe4c8d4b0c72555b9376c6795aacd09d9158257	10	traffic light	2058137	[469.53,252.83,25.17,21.67]	505.6438000000003	small	P3	0.55	1	0	0	0	0	0	0	1	1	22616	0.001779	36	0.5586458313338367	0	0				1	21720	0.001714	34	0.5559799234246718	0	0			
207455	be1df430a5a8deacc06bc9a39fe4c8d4b0c72555b9376c6795aacd09d9158257	10	traffic light	2058484	[55.81,268.13,14.72,14.14]	195.42715000000004	small	P3	0.7	1	0	0	0	0	0	0	1	1	22642	0.00143	43	0.7238162128460792	0	0				1	21785	0.001097	56	0.7324919710963351	0	0			
210736	1ec26e718cc909370dabef6ea09652dee61949b04617f2960a9c8573e33ae934	74	mouse	1629147	[586.55,249.46,19.41,8.58]	121.65519999999995	small	P3	0.75	1	0	0	0	0	0	0	1	1	23170	0.178295	1	0.7644487350895643	0	0				1	22246	0.18967	1	0.7669450317396178	0	0			
211208	b048b0d8b5ffc7fe40bc7f328678ed825668133c9379069aa6f0bef7a8225c59	10	traffic light	410618	[117.3,117.36,29.01,9.05]	241.88004999999984	small	P3	0.5	1	0	0	0	0	0	0	1	1	23439	0.001984	11	0.7746237791451808	0	0				1	22491	0.002395	8	0.7632824539356309	0	0			
211208	b048b0d8b5ffc7fe40bc7f328678ed825668133c9379069aa6f0bef7a8225c59	10	traffic light	410618	[117.3,117.36,29.01,9.05]	241.88004999999984	small	P3	0.55	1	0	0	0	0	0	0	1	1	23439	0.001984	11	0.7746237791451808	0	0				1	22491	0.002395	8	0.7632824539356309	0	0			
211208	b048b0d8b5ffc7fe40bc7f328678ed825668133c9379069aa6f0bef7a8225c59	10	traffic light	410618	[117.3,117.36,29.01,9.05]	241.88004999999984	small	P3	0.6	1	0	0	0	0	0	0	1	1	23439	0.001984	11	0.7746237791451808	0	0				1	22491	0.002395	8	0.7632824539356309	0	0			
211208	b048b0d8b5ffc7fe40bc7f328678ed825668133c9379069aa6f0bef7a8225c59	10	traffic light	410618	[117.3,117.36,29.01,9.05]	241.88004999999984	small	P3	0.65	1	0	0	0	0	0	0	1	1	23439	0.001984	11	0.7746237791451808	0	0				1	22491	0.002395	8	0.7632824539356309	0	0			
211208	b048b0d8b5ffc7fe40bc7f328678ed825668133c9379069aa6f0bef7a8225c59	10	traffic light	410618	[117.3,117.36,29.01,9.05]	241.88004999999984	small	P3	0.7	1	0	0	0	0	0	0	1	1	23439	0.001984	11	0.7746237791451808	0	0				1	22491	0.002395	8	0.7632824539356309	0	0			
211208	b048b0d8b5ffc7fe40bc7f328678ed825668133c9379069aa6f0bef7a8225c59	10	traffic light	410618	[117.3,117.36,29.01,9.05]	241.88004999999984	small	P3	0.75	1	0	0	0	0	0	0	1	1	23439	0.001984	11	0.7746237791451808	0	0				1	22491	0.002395	8	0.7632824539356309	0	0			
211919	ab417103ee1574af8b135a50a8b147f1bed791af77998fba9515b5a797dcbc65	9	boat	1378705	[404.33,194.16,35.05,8.03]	242.18754999999982	small	P3	0.85	1	1	0	0	1	0	0	1	1	23625	0.004248	73	0.9273292866944884	1	23507	0.006559	47	0.8545066519591558	1	22671	0.004671	67	0.9359475211558428	0	0			
211919	ab417103ee1574af8b135a50a8b147f1bed791af77998fba9515b5a797dcbc65	9	boat	1378705	[404.33,194.16,35.05,8.03]	242.18754999999982	small	P3	0.8999999999999999	1	0	0	0	0	0	0	1	1	23625	0.004248	73	0.9273292866944884	0	0				1	22671	0.004671	67	0.9359475211558428	0	0			
211919	ab417103ee1574af8b135a50a8b147f1bed791af77998fba9515b5a797dcbc65	9	boat	1380061	[440.26,184.81,22.32,11.69]	138.36645000000001	small	P3	0.85	1	0	0	0	0	0	0	1	1	23635	0.003811	80	0.8595726534610146	0	0				1	22684	0.004179	77	0.8569235884617439	0	0			
211919	ab417103ee1574af8b135a50a8b147f1bed791af77998fba9515b5a797dcbc65	9	boat	1380259	[428.66,183.12,24.15,13.83]	151.1381500000001	small	P3	0.65	1	0	0	0	0	0	0	1	1	23610	0.004736	64	0.6625998875591527	0	0				1	22700	0.003739	88	0.7011605367774665	0	0			
211919	ab417103ee1574af8b135a50a8b147f1bed791af77998fba9515b5a797dcbc65	9	boat	1380259	[428.66,183.12,24.15,13.83]	151.1381500000001	small	P3	0.7	1	0	0	0	0	0	0	1	1	23624	0.004248	72	0.7116172050286753	0	0				1	22700	0.003739	88	0.7011605367774665	0	0			
212197	7d5d2bd8b0595717dd4551c20c2b02d4144110926593f5d5010ddd5e31bb679f	44	bottle	78812	[391.05,118.0,16.45,54.83]	447.66980000000086	small	P3	0.6	1	0	0	0	0	0	0	1	1	24087	0.029528	7	0.61461394053316	0	0				1	23120	0.037709	6	0.611393895779457	0	0			
216524	5361bb478b1bcfedfdf1d4ae0e2ef7452e20f17a776581ac9b68d48444863c85	41	skateboard	638096	[351.98,413.39,87.97,23.56]	529.0933999999986	small	P3	0.8999999999999999	1	0	0	0	0	0	0	1	1	24733	0.5	1	0.9246144767466157	0	0				1	23754	0.604696	1	0.9217696578250401	0	0			
216841	b2ade485bea99cef61b70490edd7a6ca93b60ae0490e540a94b266211c2bd839	32	tie	2080415	[213.64,258.85,53.69,39.18]	777.3815999999999	small	P3	0.65	1	0	0	0	0	0	0	1	1	24820	0.043554	21	0.6547554154755674	0	0				1	23835	0.048545	21	0.6599135323416089	0	0			
225281	f87c668e58793e0e163919073b64eb08011d518e78499dc116aeff6448355b3c	1	person	459912	[265.38,403.96,9.23,26.31]	140.7806499999999	small	P3	0.85	1	0	0	0	0	0	0	1	1	25413	0.061314	19	0.8666729475764168	0	0				1	24389	0.06411	18	0.8647274348896242	0	0			
225281	f87c668e58793e0e163919073b64eb08011d518e78499dc116aeff6448355b3c	1	person	2016009	[101.68,375.21,10.63,26.01]	174.67640000000023	small	P3	0.75	1	1	0	0	1	0	0	1	1	25434	0.040503	33	0.7603988517321042	1	25356	0.040503	29	0.7632333950666718	1	24413	0.041978	35	0.7586593457163404	0	0			
230593	9dcd7f3a7b03916e850b0bb6e19ce284bd6634774e50c50fbba75d9ff9f31105	16	bird	45545	[227.4,241.17,10.47,28.48]	145.57805000000013	small	P3	0.75	1	0	0	0	0	0	0	1	1	26041	0.003066	74	0.7856778984713727	0	0				1	24995	0.003739	68	0.769040718571782	0	0			
230593	9dcd7f3a7b03916e850b0bb6e19ce284bd6634774e50c50fbba75d9ff9f31105	16	bird	46344	[245.19,245.75,9.68,27.01]	134.75114999999997	small	P3	0.85	1	0	0	0	0	0	0	1	1	26023	0.004248	64	0.9011994796921117	0	0				1	24977	0.004671	56	0.8987687759872452	0	0			
230593	9dcd7f3a7b03916e850b0bb6e19ce284bd6634774e50c50fbba75d9ff9f31105	1	person	226721	[119.54,223.55,10.83,12.25]	80.82505	small	P3	0.5	1	0	0	0	0	0	0	1	1	26099	0.001595	29	0.5408462054122958	0	0				1	25076	0.001533	30	0.5487150876000623	0	0			
232875	95aa1f8727d093f41aa182dd5469f2281b5356645c91dfaad31232aa5261ffd1	1	person	1274234	[600.49,201.37,10.99,10.99]	71.79354999999978	small	P3	0.8	1	0	0	0	0	0	0	1	1	26705	0.023876	22	0.8099499793684283	0	0				1	25638	0.027264	22	0.8105123152001732	0	0			
233627	4ed080d1f0d8d11a579db7888611732be08e100f5eefd56c8c551fe9ad4c188e	1	person	206014	[381.52,392.38,11.66,30.61]	244.76129999999978	small	P3	0.85	1	0	0	0	0	0	0	1	1	26930	0.015562	26	0.895383986048204	0	0				1	25855	0.015781	25	0.8675717036384601	0	0			
233627	4ed080d1f0d8d11a579db7888611732be08e100f5eefd56c8c551fe9ad4c188e	1	person	252444	[424.66,391.94,8.64,31.13]	171.07760000000036	small	P3	0.65	1	1	0	0	1	0	0	1	1	26902	0.5	2	0.7208801788366496	1	26806	0.5	2	0.6605184987818215	1	25833	0.527897	7	0.7391973413105376	0	0			
233627	4ed080d1f0d8d11a579db7888611732be08e100f5eefd56c8c551fe9ad4c188e	1	person	252444	[424.66,391.94,8.64,31.13]	171.07760000000036	small	P3	0.7	1	0	0	0	0	0	0	1	1	26902	0.5	2	0.7208801788366496	0	0				1	25833	0.527897	7	0.7391973413105376	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	3	car	353864	[117.49,327.44,44.59,16.0]	559.5098500000001	small	P3	0.55	1	0	0	0	0	0	0	1	1	27234	0.029528	46	0.5620573110551954	0	0				1	26155	0.027264	53	0.5668633323061119	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	3	car	361290	[527.13,328.97,31.74,16.98]	368.3871999999998	small	P3	0.85	1	0	0	0	0	1	0	1	0	0				0	0				1	26219	0.014054	94	0.8605420497624633	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	1	person	1207619	[333.81,330.5,8.1,18.58]	113.21600000000004	small	P3	0.5	1	0	0	0	0	0	0	1	1	27186	0.122981	8	0.5694296658813157	0	0				1	26094	0.130225	8	0.588593601697383	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	1	person	1207619	[333.81,330.5,8.1,18.58]	113.21600000000004	small	P3	0.55	1	0	0	0	0	0	0	1	1	27186	0.122981	8	0.5694296658813157	0	0				1	26094	0.130225	8	0.588593601697383	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	1	person	1209176	[343.87,330.96,9.63,16.79]	96.28214999999975	small	P3	0.8	1	1	0	0	1	0	0	1	1	27180	0.162863	5	0.8725172124495232	1	27074	0.162863	6	0.8123763110579268	1	26087	0.18967	3	0.8661181633018675	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	1	person	1209176	[343.87,330.96,9.63,16.79]	96.28214999999975	small	P3	0.85	1	0	0	0	0	0	0	1	1	27180	0.162863	5	0.8725172124495232	0	0				1	26087	0.18967	3	0.8661181633018675	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	1	person	1281274	[292.86,330.29,5.93,17.43]	56.23039999999986	small	P3	0.5	1	0	0	0	0	0	0	1	1	27283	0.017325	35	0.592602871003714	0	0				1	26190	0.017613	35	0.6041473816669016	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	1	person	1281274	[292.86,330.29,5.93,17.43]	56.23039999999986	small	P3	0.55	1	0	0	0	0	0	0	1	1	27283	0.017325	35	0.592602871003714	0	0				1	26190	0.017613	35	0.6041473816669016	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	1	person	1281274	[292.86,330.29,5.93,17.43]	56.23039999999986	small	P3	0.6	1	0	0	0	0	1	0	1	0	0				0	0				1	26190	0.017613	35	0.6041473816669016	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	1	person	1287393	[352.13,331.14,7.97,16.08]	75.71690000000001	small	P3	0.55	1	0	0	0	0	0	0	1	1	27217	0.044964	18	0.5565427872683394	0	0				1	26121	0.051941	16	0.5652791499839843	0	0			
237759	06e2c27ddd2664f99b2ef6956aa560c29917c13b6f44cc1a9f99afd20320f797	3	car	1344393	[29.15,327.14,26.22,12.26]	231.20395	small	P3	0.5	1	0	0	0	0	0	0	1	1	27233	0.029528	45	0.5064619965534723	0	0				1	26154	0.027264	52	0.512631939406392	0	0			
239596	52f228d3e5f88f75c3a4abe532e969859c6376101dd20c87d2f69cab31f1522d	53	apple	1551131	[278.09,109.93,47.03,18.03]	514.6072999999999	small	P3	0.8	1	0	0	0	0	0	0	1	1	27628	0.004248	9	0.8425740680704129	0	0				1	26516	0.004671	7	0.8341534755918643	0	0			
240904	f3f83d93bc3ef37d073f4bd232d27d6d700d130572c7ed6f3c97e8254ab5fc50	64	potted plant	1609379	[173.6,190.04,19.88,17.65]	218.40485000000004	small	P3	0.55	1	0	0	0	0	0	0	1	1	27926	0.012548	14	0.5526045747101119	0	0				1	26814	0.012661	15	0.5543081145952724	0	0			
240904	f3f83d93bc3ef37d073f4bd232d27d6d700d130572c7ed6f3c97e8254ab5fc50	64	potted plant	1609645	[508.0,194.0,26.0,35.0]	675.0	small	P3	0.75	1	1	0	0	1	0	0	1	1	27813	0.083093	2	0.7504576923021956	1	27699	0.091795	1	0.7552545680569464	1	26699	0.078892	1	0.7547452042070066	0	0			
240904	f3f83d93bc3ef37d073f4bd232d27d6d700d130572c7ed6f3c97e8254ab5fc50	67	dining table	1617093	[555.5,197.81,84.5,9.48]	634.093	small	P3	0.6	1	0	0	0	0	0	0	1	1	27908	0.015562	3	0.6172164168885325	0	0				1	26781	0.015781	2	0.6145570358553513	0	0			
240904	f3f83d93bc3ef37d073f4bd232d27d6d700d130572c7ed6f3c97e8254ab5fc50	28	umbrella	1830973	[217.02,117.44,53.95,74.12]	834.6231500000001	small	P3	0.85	1	0	0	0	0	0	0	1	1	27971	0.009624	43	0.8627002382577568	0	0				1	26851	0.009232	41	0.8664171071975119	0	0			
243324	cb1e4f251a24fe086d667e791baa98d8c805dbe03d68ac38f6e29d99b36e85e5	35	skis	2201269	[148.13,350.13,73.09,21.19]	394.666099999999	small	P3	0.75	1	0	0	0	0	0	0	1	1	28115	0.001595	10	0.831124881912905	0	0				1	27001	0.001714	9	0.825646207080288	0	0			
243324	cb1e4f251a24fe086d667e791baa98d8c805dbe03d68ac38f6e29d99b36e85e5	35	skis	2201269	[148.13,350.13,73.09,21.19]	394.666099999999	small	P3	0.8	1	0	0	0	0	0	0	1	1	28115	0.001595	10	0.831124881912905	0	0				1	27001	0.001714	9	0.825646207080288	0	0			
244862	cf7921cc5f2d6c6f6fa621b8a7bf84d9cede11cef3a3755633c8b3cbc027bb37	35	skis	2199810	[298.32,287.69,62.64,9.54]	125.66650000000065	small	P3	0.85	1	0	0	0	0	0	0	1	1	28149	0.003418	17	0.8670173011096157	0	0				1	27040	0.003345	18	0.8721109729890172	0	0			
249184	37ed0c950988611b4cdf3761783fae8e035393b6c3917bd30e98a3e461590a68	8	truck	2052324	[16.31,237.7,26.72,11.1]	182.92810000000011	small	P3	0.6	1	0	0	0	0	0	0	1	1	28592	0.001984	9	0.6360413542187525	0	0				1	27437	0.001916	7	0.6271434175088685	0	0			
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	52	banana	1044555	[191.38,427.96,40.08,12.82]	354.37705000000074	small	P3	0.6	1	0	0	0	0	0	0	1	1	29678	0.008146	46	0.6393546711512185	0	0				1	28451	0.008136	46	0.6459305882183967	0	0			
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	52	banana	1045979	[186.6,408.5,46.79,25.96]	707.9863000000005	small	P3	0.65	1	0	0	0	0	0	0	1	1	29613	0.162863	2	0.661811802223106	0	0				1	28388	0.157684	2	0.6553276907730359	0	0			
262686	7718035a4dbd11d67d955d79c4c18fa40c252a92a80692b94496b01f5a749ade	52	banana	1046143	[169.77,419.16,25.43,17.24]	190.43689999999992	small	P3	0.7	1	0	0	0	0	0	0	1	1	29638	0.017325	18	0.7237378414557983	0	0				1	28414	0.017613	18	0.716131117860259	0	0			
272807	4e6d6cfb7eb6db45df99e7626301f8bae9a1ea8fefba8a768fea9fcee5cbd9b3	1	person	213923	[622.5,35.63,13.81,31.84]	239.1619000000003	small	P3	0.7	1	0	0	0	0	0	0	1	1	30555	0.019284	31	0.703493909987753	0	0				1	29295	0.019654	34	0.7183061956054851	0	0			
272807	4e6d6cfb7eb6db45df99e7626301f8bae9a1ea8fefba8a768fea9fcee5cbd9b3	1	person	1700030	[616.71,33.0,12.61,35.53]	198.67485000000042	small	P3	0.65	1	1	0	0	1	0	0	1	1	30505	0.194849	5	0.6594611966812605	1	30618	0.005279	99	0.6501465425622562	1	29392	0.007282	79	0.6691287933166167	0	0			
272807	4e6d6cfb7eb6db45df99e7626301f8bae9a1ea8fefba8a768fea9fcee5cbd9b3	1	person	1744790	[598.47,35.91,12.17,31.79]	246.27044999999964	small	P3	0.85	1	0	0	0	0	0	0	1	1	30497	0.5	1	0.8714515801690932	0	0				1	29238	0.555621	1	0.8674517504151078	0	0			
