image_id	image_sha256	category_id	category	gt_id	gt_bbox	gt_area	size_bin	pyramid_proxy	iou_threshold	a1_cpu_matched_a1_ep_missed	b2_ep_matched_a1_ep_missed	b2_cpu_matched_a1_cpu_missed	a1_ep_recovered_vs_b2_ep	a1_ep_lost_vs_b2_ep	a1_cpu_recovered_vs_b2_cpu	a1_cpu_lost_vs_b2_cpu	any_surface_disagreement	B2_CPU_matched	B2_CPU_detection_id	B2_CPU_score	B2_CPU_rank	B2_CPU_iou	B2_EP_matched	B2_EP_detection_id	B2_EP_score	B2_EP_rank	B2_EP_iou	A1_CPU_matched	A1_CPU_detection_id	A1_CPU_score	A1_CPU_rank	A1_CPU_iou	A1_EP_matched	A1_EP_detection_id	A1_EP_score	A1_EP_rank	A1_EP_iou
129712	1c079aed90b7d6e2ed3750a452db909e2634305b637f18af1074a6000e2e7f46	1	person	1312292	[385.09,478.34,30.24,88.56]	1749.11005	medium	P4	0.8999999999999999	0	0	0	1	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	14496	0.154427	10	0.909056261425942	1	14710	0.106656	13	0.909056261425942
129712	1c079aed90b7d6e2ed3750a452db909e2634305b637f18af1074a6000e2e7f46	1	person	1711136	[350.91,484.4,20.12,39.68]	344.7491999999998	small	P3	0.6	0	0	1	0	0	0	1	1	1	15344	0.003458	96	0.604334124882374	1	15170	0.006559	68	0.6240588573353926	0	0	NA	NA	NA	1	14813	0.006518	68	0.6223917574206963
129712	1c079aed90b7d6e2ed3750a452db909e2634305b637f18af1074a6000e2e7f46	1	person	1711136	[350.91,484.4,20.12,39.68]	344.7491999999998	small	P3	0.65	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	15231	0.003811	98	0.7984048874878639	0	0	NA	NA	NA	0	0	NA	NA	NA
129712	1c079aed90b7d6e2ed3750a452db909e2634305b637f18af1074a6000e2e7f46	1	person	1711136	[350.91,484.4,20.12,39.68]	344.7491999999998	small	P3	0.7	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	15231	0.003811	98	0.7984048874878639	0	0	NA	NA	NA	0	0	NA	NA	NA
129712	1c079aed90b7d6e2ed3750a452db909e2634305b637f18af1074a6000e2e7f46	1	person	1711136	[350.91,484.4,20.12,39.68]	344.7491999999998	small	P3	0.75	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	15231	0.003811	98	0.7984048874878639	0	0	NA	NA	NA	0	0	NA	NA	NA
129712	1c079aed90b7d6e2ed3750a452db909e2634305b637f18af1074a6000e2e7f46	31	handbag	2211480	[174.33,527.42,38.05,71.33]	1115.8405999999993	medium	P4	0.75	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	15087	0.040503	14	0.7513306149348469	0	0	NA	NA	NA	1	14726	0.041978	14	0.750432704020434
130741	a52da0fa931990067a06ebbbc7be65fa9a45eaca24b3ed390d06a06361ee6a55	1	person	2153550	[163.72,133.41,98.45,293.59]	16771.744000000002	large	P5	0.95	1	1	0	0	1	1	0	1	0	0	NA	NA	NA	1	15350	0.5	1	0.9569344538643886	1	14784	0.669926	1	0.9742167607509444	0	0	NA	NA	NA
135790	38e5d9998005928aefe71863373d90c3142c426a8e667aeb91b2e5e64aae4db0	5	airplane	157684	[252.94,172.68,111.21,43.37]	1720.8081500000003	medium	P4	0.95	1	0	0	0	0	0	0	1	1	15552	0.5	1	0.9602213294663242	0	0	NA	NA	NA	1	14866	0.604696	1	0.9531211678040619	0	0	NA	NA	NA
136922	92e36af24d70fd02002c1638bcd6612dca7fc9a11611ee263a2f708a9b4ae250	22	elephant	581249	[104.36,221.52,205.07,377.64]	49699.1182	large	P5	0.95	1	0	0	0	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	14888	0.669926	1	0.9506539472566431	0	0	NA	NA	NA
137583	3e464dbbb8857fdef842877596b38bfc30326165a96e28c31dbf60f843fe2d08	23	bear	586388	[311.38,48.14,137.66,203.21]	22717.042050000004	large	P5	0.95	0	0	1	0	0	0	1	1	1	15585	0.5	1	0.9514249392017099	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
141229	1e064d0a46d95d3d57537e5b0bd4928f99145d6dbadca084f6739262e2377296	17	cat	51506	[220.85,85.07,139.07,98.27]	5347.56495	medium	P4	0.95	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	15602	0.374053	1	0.9633227955433914	1	15106	0.001708	4	0.9559989113887003	1	15236	0.395304	1	0.966025182548362
141229	1e064d0a46d95d3d57537e5b0bd4928f99145d6dbadca084f6739262e2377296	84	book	1983858	[1.59,216.62,50.37,17.2]	222.49339999999944	small	P3	0.7	1	0	0	0	0	0	0	1	1	15721	0.032822	11	0.7344627045037936	0	0	NA	NA	NA	1	15022	0.033858	10	0.7363040614013036	0	0	NA	NA	NA
141229	1e064d0a46d95d3d57537e5b0bd4928f99145d6dbadca084f6739262e2377296	84	book	1984819	[0.0,216.16,43.26,8.83]	161.37060000000034	small	P3	0.8	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	15621	0.017325	19	0.8153832142470309	1	15037	0.017613	23	0.8019164815890527	1	15253	0.019654	17	0.8202622043269517
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	67	dining table	412935	[0.0,354.93,295.96,145.07]	30859.971149999998	large	P5	0.8999999999999999	0	0	1	1	0	0	1	1	1	15841	0.5	1	0.9090756588713457	0	0	NA	NA	NA	0	0	NA	NA	NA	1	15368	0.669926	1	0.9032277901586778
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	1	person	1229514	[251.71,194.26,79.92,213.28]	9832.433349999996	large	P5	0.65	1	0	0	0	0	0	0	1	1	16108	0.001238	71	0.7819191050978218	0	0	NA	NA	NA	1	15411	0.001111	73	0.7770238481672227	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	1	person	1229514	[251.71,194.26,79.92,213.28]	9832.433349999996	large	P5	0.7	1	0	0	0	0	0	0	1	1	16108	0.001238	71	0.7819191050978218	0	0	NA	NA	NA	1	15411	0.001111	73	0.7770238481672227	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	1	person	1229514	[251.71,194.26,79.92,213.28]	9832.433349999996	large	P5	0.75	1	0	0	0	0	0	0	1	1	16108	0.001238	71	0.7819191050978218	0	0	NA	NA	NA	1	15411	0.001111	73	0.7770238481672227	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	31	handbag	1431222	[250.98,257.87,25.86,62.07]	724.3711000000002	small	P3	0.85	1	0	0	0	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	15270	0.002993	11	0.8501951665756213	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	1	person	1706134	[9.54,77.39,78.02,125.94]	4484.447099999999	medium	P4	0.8999999999999999	1	0	0	0	0	0	0	1	1	15874	0.026491	16	0.915796830700371	0	0	NA	NA	NA	1	15159	0.048545	14	0.9183167394617701	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	1873579	[101.94,423.34,26.99,71.77]	1465.2880500000003	medium	P4	0.8	1	0	0	0	0	0	0	1	1	15836	0.5	1	0.8097087297098231	0	0	NA	NA	NA	1	15136	0.5	1	0.801620994208727	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	1874524	[75.13,438.69,23.32,55.7]	857.4325000000001	small	P3	0.7	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	16024	0.00115	87	0.7801626161218833	0	0	NA	NA	NA	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	1874524	[75.13,438.69,23.32,55.7]	857.4325000000001	small	P3	0.75	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	16024	0.00115	87	0.7801626161218833	0	0	NA	NA	NA	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	1875096	[31.43,194.23,19.93,53.14]	598.9331500000001	small	P3	0.75	1	0	0	0	0	0	0	1	1	15976	0.003418	38	0.792120366009985	0	0	NA	NA	NA	1	15267	0.003345	36	0.7985398059097325	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	1876084	[10.08,431.17,30.41,35.83]	523.3326499999996	small	P3	0.85	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	15977	0.001283	76	0.8635150486711827	0	0	NA	NA	NA	1	15598	0.001371	70	0.8669276314052796
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	1876133	[50.52,453.16,30.29,24.94]	613.4731000000004	small	P3	0.65	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	15948	0.001595	65	0.6543025537480555	1	15425	0.001097	87	0.6517283285484853	1	15544	0.002142	51	0.6548094218743663
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	1876610	[70.04,418.35,21.2,35.34]	444.8446499999998	small	P3	0.8	0	0	1	0	0	0	1	1	1	16048	0.001595	64	0.8020054365816206	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	1876631	[45.8,433.54,27.42,27.59]	594.1688499999997	small	P3	0.75	1	1	0	0	1	0	0	1	1	15922	0.006559	22	0.7574997961041252	1	15793	0.012548	17	0.7556573862382401	1	15215	0.006518	21	0.7546695339912732	0	0	NA	NA	NA
143445	949f15d166cbea596ef0ffb588b8cea5e6979d038b2b036566ed0d96726efd5b	46	wine glass	2097612	[18.5,446.62,32.03,53.38]	1297.63755	medium	P4	0.75	1	1	0	0	1	0	0	1	1	16132	0.00115	84	0.790556996977552	1	15968	0.00143	72	0.7549767063982548	1	15384	0.001227	77	0.7918065989446792	0	0	NA	NA	NA
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	49	knife	1526324	[411.59,197.45,8.45,55.88]	291.1114500000019	small	P3	0.7	0	0	0	1	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	15724	0.001714	96	0.7949401419315147	1	15964	0.001714	98	0.7604509867878438
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	49	knife	1526324	[411.59,197.45,8.45,55.88]	291.1114500000019	small	P3	0.75	0	0	0	1	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	15724	0.001714	96	0.7949401419315147	1	15964	0.001714	98	0.7604509867878438
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	49	knife	1526338	[422.45,161.12,12.1,68.7]	358.07914999999997	small	P3	0.8999999999999999	0	0	1	0	0	0	1	1	1	16292	0.003811	61	0.901623027286672	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	49	knife	1526340	[402.51,164.48,18.39,52.11]	482.35949999999997	small	P3	0.8	0	0	0	1	0	0	0	1	1	16251	0.005773	46	0.8149761839297125	0	0	NA	NA	NA	1	15578	0.003966	57	0.814000420301282	1	15823	0.003966	65	0.8028025286897166
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	81	sink	1645114	[201.37,274.98,215.98,25.82]	2752.2057999999997	medium	P4	0.75	0	1	1	0	1	0	1	1	1	16165	0.026491	1	0.7684513768497582	1	16063	0.026491	1	0.7667352474652295	0	0	NA	NA	NA	0	0	NA	NA	NA
147873	b70ed1c909eed38a8ac4334fb67ba2c9e350cee013883a6445d3931988851aa4	51	bowl	1899444	[86.47,248.4,120.54,50.41]	1906.5120000000013	medium	P4	0.8	0	1	1	0	1	0	1	1	1	16141	0.115998	1	0.8191548295193437	1	16032	0.164557	1	0.8104770497896933	0	0	NA	NA	NA	0	0	NA	NA	NA
148771	86a636775cb1c016d4496d9fab71fe26177652020de8e58cfb1d398efdf6e245	70	toilet	1093603	[267.51,355.0,110.74,169.7]	13584.658200000003	large	P5	0.8999999999999999	1	0	0	0	0	0	0	1	1	16437	0.08039	2	0.9354396684409584	0	0	NA	NA	NA	1	15729	0.077452	2	0.9129884422931134	0	0	NA	NA	NA
148771	86a636775cb1c016d4496d9fab71fe26177652020de8e58cfb1d398efdf6e245	70	toilet	2133529	[256.0,265.97,124.68,93.09]	9280.812849999995	large	P5	0.95	1	0	0	0	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	15731	0.002596	4	0.9575653933270767	0	0	NA	NA	NA
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	64	potted plant	27225	[303.53,30.64,13.84,17.04]	189.19115000000016	small	P3	0.65	1	0	0	0	0	0	0	1	1	16530	0.011265	2	0.7197467137288449	0	0	NA	NA	NA	1	15824	0.010152	3	0.7083694417840775	0	0	NA	NA	NA
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	64	potted plant	27225	[303.53,30.64,13.84,17.04]	189.19115000000016	small	P3	0.7	1	0	0	0	0	0	0	1	1	16530	0.011265	2	0.7197467137288449	0	0	NA	NA	NA	1	15824	0.010152	3	0.7083694417840775	0	0	NA	NA	NA
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	1	person	259089	[436.63,9.44,25.83,41.32]	612.7373000000007	small	P3	0.8	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	16591	0.003458	49	0.8486778572923805	0	0	NA	NA	NA	0	0	NA	NA	NA
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	1	person	261613	[141.53,24.85,6.73,10.04]	35.538649999999976	small	P3	0.75	0	1	1	0	1	0	1	1	1	16457	0.049891	2	0.7587474897599648	1	16348	0.055326	2	0.7587474897599648	0	0	NA	NA	NA	0	0	NA	NA	NA
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	1	person	262691	[110.97,26.12,8.07,7.63]	34.74104999999998	small	P3	0.75	0	0	0	1	0	0	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	1	16002	0.030389	5	0.751774519405894
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	15	bench	572697	[74.76,65.82,163.61,63.93]	4749.532	medium	P4	0.85	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	16341	0.164557	5	0.8630946273170214	1	15734	0.669926	1	0.8584986224170726	1	15980	0.106829	7	0.8584986224170726
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	15	bench	576960	[251.84,61.43,48.93,42.22]	957.9644000000001	small	P3	0.85	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	16407	0.015562	52	0.8839385144323488	0	0	NA	NA	NA	1	16033	0.015781	43	0.8783693356969597
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	15	bench	578379	[376.82,67.66,134.7,72.96]	4498.828350000001	medium	P4	0.95	1	0	0	0	0	0	0	1	1	16444	0.5	2	0.9753384635615268	0	0	NA	NA	NA	1	15736	0.5	3	0.9576068930724089	0	0	NA	NA	NA
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	15	bench	578925	[491.19,66.12,148.81,63.77]	2282.8046999999997	medium	P4	0.75	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	16397	0.016927	44	0.8033258127573817	0	0	NA	NA	NA	1	16040	0.014104	48	0.7974806256121754
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	15	bench	578925	[491.19,66.12,148.81,63.77]	2282.8046999999997	medium	P4	0.8	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	16397	0.016927	44	0.8033258127573817	0	0	NA	NA	NA	0	0	NA	NA	NA
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	1	person	1738673	[164.09,21.27,5.65,15.17]	49.084150000000044	small	P3	0.7	1	0	0	0	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	15762	0.030389	7	0.7084185189468953	0	0	NA	NA	NA
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	15	bench	1812009	[624.3,103.82,15.7,70.55]	478.68470000000156	small	P3	0.85	0	0	1	0	0	0	1	1	1	16573	0.00731	84	0.8554061636154343	1	16468	0.00731	86	0.8584510592917673	0	0	NA	NA	NA	1	16111	0.006518	87	0.850347838001885
150867	a9e4fddef2f68fcf97512b688c6b3d272ed9843366aaf676f5c25763c08aedd6	1	person	2151417	[200.06,23.65,7.13,20.85]	93.06279999999998	small	P3	0.75	0	0	1	0	0	0	1	1	1	16637	0.005279	40	0.7665809632144001	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
151299	3fbf44bb8b10393487461b8d987f20fcd581b95100e7881048fc4d3b2f0ee3a7	36	snowboard	617554	[98.98,125.09,106.39,14.49]	500.5838500000002	small	P3	0.7	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	16638	0.043554	1	0.7317264340041484	1	16036	0.048545	1	0.7037595150061188	1	16274	0.048545	1	0.7398163343215242
151833	435602cc5fed5f983674da15032df07427e032aa01ad4e08953e095c13465af7	1	person	553822	[125.94,448.54,25.37,51.46]	794.8851500000003	small	P3	0.95	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	16700	0.175866	5	0.9534079665965173	0	0	NA	NA	NA	0	0	NA	NA	NA
151833	435602cc5fed5f983674da15032df07427e032aa01ad4e08953e095c13465af7	1	person	560796	[48.11,450.05,47.68,49.95]	1464.6378	medium	P4	0.8	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	16697	0.374053	2	0.8339875786682546	0	0	NA	NA	NA	1	16335	0.299402	2	0.8270684447213036
151833	435602cc5fed5f983674da15032df07427e032aa01ad4e08953e095c13465af7	1	person	561373	[0.31,454.26,29.38,45.34]	998.5949000000005	small	P3	0.8	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	16702	0.175866	7	0.8057241306036514	0	0	NA	NA	NA	1	16342	0.154427	9	0.8083200041765416
151833	435602cc5fed5f983674da15032df07427e032aa01ad4e08953e095c13465af7	34	frisbee	604391	[208.99,124.72,82.02,86.52]	4787.416649999997	medium	P4	0.8	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	16695	0.5	1	0.8134777427192693	1	16102	0.604696	1	0.8010128693433229	1	16334	0.604696	1	0.8078591757840463
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	35	skis	610834	[110.39,153.37,246.91,94.38]	5057.104450000001	medium	P4	0.7	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	16876	0.025195	25	0.7087525566437711	0	0	NA	NA	NA	1	16520	0.019973	31	0.71086740803466
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	36	snowboard	615516	[75.0,94.38,44.66,212.36]	2609.1078000000007	medium	P4	0.65	0	0	1	0	0	0	1	1	1	17237	0.003458	49	0.7497169094240194	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	36	snowboard	615516	[75.0,94.38,44.66,212.36]	2609.1078000000007	medium	P4	0.7	0	0	1	0	0	0	1	1	1	17237	0.003458	49	0.7497169094240194	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	1	person	1680166	[206.76,134.77,19.14,33.13]	356.4325999999999	small	P3	0.7	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	16846	0.122981	4	0.7006920812437079	0	0	NA	NA	NA	1	16484	0.130225	4	0.7046461263891234
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	36	snowboard	2086959	[416.56,153.76,39.13,63.18]	488.5674000000015	small	P3	0.8	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	1	17117	0.003458	44	0.8446489138751171	1	16341	0.009232	17	0.8021543190036211	1	16645	0.006055	26	0.8489267096141248
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	35	skis	2201168	[412.47,146.61,30.13,67.79]	292.6697499999992	small	P3	0.8	1	0	0	0	0	0	0	1	1	17007	0.016001	39	0.825874472399386	0	0	NA	NA	NA	1	16344	0.009232	75	0.8177076072038677	0	0	NA	NA	NA
152946	e6a0d9436bd954ac268277bda557bd5fe06f4ee9aefd740ba79e94b8aa0478bd	35	skis	2202682	[419.88,159.88,36.36,62.0]	367.6613500000009	small	P3	0.7	0	0	0	1	0	0	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	0	0	NA	NA	NA	1	16549	0.014054	52	0.7041384373641898
155864	16045ccaecd8c0ad692970a64fd9776e737805ccc5b9d18f5487748e775b07b4	1	person	427825	[79.64,95.8,267.72,326.24]	50632.840299999996	large	P5	0.95	0	1	0	0	1	0	0	1	0	0	NA	NA	NA	1	17139	0.5	1	0.9512075555449172	0	0	NA	NA	NA	0	0	NA	NA	NA
155864	16045ccaecd8c0ad692970a64fd9776e737805ccc5b9d18f5487748e775b07b4	1	person	1220755	[516.34,147.62,119.72,172.64]	5673.030349999991	medium	P4	0.8999999999999999	1	0	0	0	0	0	0	1	1	17331	0.002069	16	0.9109562774204023	0	0	NA	NA	NA	1	16606	0.002596	12	0.9087670567374789	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	3	car	139087	[569.91,454.59,69.28,78.8]	4069.162400000001	medium	P4	0.95	1	0	0	0	0	1	0	1	0	0	NA	NA	NA	0	0	NA	NA	NA	1	16681	0.604696	3	0.9503349190139937	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	7	train	170214	[245.66,299.44,394.34,336.6]	54197.826700000005	large	P5	0.5	1	1	0	0	1	0	0	1	1	17554	0.005065	8	0.8481091536884149	1	17564	0.002254	6	0.8620016757167	1	16825	0.004923	7	0.7732539635551244	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	7	train	170214	[245.66,299.44,394.34,336.6]	54197.826700000005	large	P5	0.55	1	1	0	0	1	0	0	1	1	17554	0.005065	8	0.8481091536884149	1	17564	0.002254	6	0.8620016757167	1	16825	0.004923	7	0.7732539635551244	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	7	train	170214	[245.66,299.44,394.34,336.6]	54197.826700000005	large	P5	0.6	1	1	0	0	1	0	0	1	1	17554	0.005065	8	0.8481091536884149	1	17564	0.002254	6	0.8620016757167	1	16825	0.004923	7	0.7732539635551244	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	7	train	170214	[245.66,299.44,394.34,336.6]	54197.826700000005	large	P5	0.65	1	1	0	0	1	0	0	1	1	17554	0.005065	8	0.8481091536884149	1	17564	0.002254	6	0.8620016757167	1	16825	0.004923	7	0.7732539635551244	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	7	train	170214	[245.66,299.44,394.34,336.6]	54197.826700000005	large	P5	0.7	1	1	0	0	1	0	0	1	1	17554	0.005065	8	0.8481091536884149	1	17564	0.002254	6	0.8620016757167	1	16825	0.004923	7	0.7732539635551244	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	7	train	170214	[245.66,299.44,394.34,336.6]	54197.826700000005	large	P5	0.75	1	1	0	0	1	0	0	1	1	17554	0.005065	8	0.8481091536884149	1	17564	0.002254	6	0.8620016757167	1	16825	0.004923	7	0.7732539635551244	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	7	train	170214	[245.66,299.44,394.34,336.6]	54197.826700000005	large	P5	0.8	1	1	0	0	1	0	0	1	1	17554	0.005065	8	0.8481091536884149	1	17564	0.002254	6	0.8620016757167	1	16865	0.003461	9	0.8500537706175365	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	7	train	170214	[245.66,299.44,394.34,336.6]	54197.826700000005	large	P5	0.85	1	1	0	0	1	1	0	1	0	0	NA	NA	NA	1	17564	0.002254	6	0.8620016757167	1	16865	0.003461	9	0.8500537706175365	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	3	car	244160	[419.7,145.29,34.55,16.24]	449.2620500000003	small	P3	0.85	0	0	0	1	0	0	0	1	1	17401	0.5	1	0.8515691431797277	0	0	NA	NA	NA	1	16679	0.63611	1	0.8527941594105944	1	16920	0.63611	1	0.8538614014699739
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	6	bus	268231	[50.8,327.53,269.5,150.05]	19937.20215	large	P5	0.95	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	17298	0.5	3	0.9551548536978693	0	0	NA	NA	NA	1	16918	0.669926	1	0.9515028211099014
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	3	car	1343817	[478.41,148.82,44.99,19.56]	641.62875	small	P3	0.95	1	0	0	0	0	0	0	1	1	17416	0.178295	6	0.9623876976761508	0	0	NA	NA	NA	1	16693	0.18967	7	0.9539089076430035	0	0	NA	NA	NA
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	3	car	1347574	[529.64,605.92,110.36,34.08]	2730.8587999999995	medium	P4	0.8999999999999999	0	0	0	1	0	0	0	1	1	17410	0.374053	4	0.9048368631917257	0	0	NA	NA	NA	1	16686	0.395304	4	0.9230703674815507	1	16926	0.299402	4	0.9230703674815507
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	8	truck	1373242	[538.81,149.66,76.2,28.82]	967.0997999999993	small	P3	0.5	0	0	1	0	0	0	1	1	1	17691	0.002069	17	0.500707123704561	1	17504	0.003066	10	0.5494210882954655	0	0	NA	NA	NA	1	17149	0.002677	10	0.552308307794194
157153	9523ea7f9edf773a62a17aa4a9901df6598048dbdce0932c32c2d67a231a108e	8	truck	1373242	[538.81,149.66,76.2,28.82]	967.0997999999993	small	P3	0.55	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	1	17586	0.002069	17	0.5587175160120712	0	0	NA	NA	NA	1	17149	0.002677	10	0.552308307794194
