path	mode	shape	dtype	minimum	maximum	sha256	mismatch_count	max_abs_difference
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000048130.jpg	project-exact	3x640x640	float32	0	1	244e4176161fbbdfdaa4a0dd5637a68c34381b3db0f9a441f185037a4f81cc30	1199177	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000048130.jpg	vendor-literal	3x640x640	float32	0	1	ba6af2100d02729d37f2a8f7b2545c335937569b21cfc21e37fd50e70ab9a8d7	1199177	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000050274.jpg	project-exact	3x640x640	float32	0	1	53abe0d39c8cf43a59e52d7d9836883f0c8074036d6ea98dbe0af90913a70805	1211422	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000050274.jpg	vendor-literal	3x640x640	float32	0	1	3201e2b433c1e1bda84a52bdd15acf2a826e1c4448bf669e5e02337386c3c7b1	1211422	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000050482.jpg	project-exact	3x640x640	float32	0	1	44961907ffb96654ab998b931fbb6a0d776b3b2db60bc69f56ef00c1ec2df299	1217183	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000050482.jpg	vendor-literal	3x640x640	float32	0	1	fcf5f016c2916ef2454e08e0b1d0cca997099f7af9e2d1138449defbb0ac2cac	1217183	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000050648.jpg	project-exact	3x640x640	float32	0	1	f69746dc18ed25abe25376d85188a0493fc882cbe48cbd56b31ff91e865a3d9b	1188799	0.882352948
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000050648.jpg	vendor-literal	3x640x640	float32	0	1	3e3d2a04ebe42e91b8b512dd49aa7c06fec6fb845a0663a7f590f30006a4fd89	1188799	0.882352948
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000050695.jpg	project-exact	3x640x640	float32	0	0.996078432	29f0b2072033a37d41a6915302e8953b2f50e8b7763b46c738f383f8885dacce	1216403	0.898039222
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000050695.jpg	vendor-literal	3x640x640	float32	0	0.996078432	d6035cb1f10afba97716b8782f21fde31cc5185e69b33ccbd1f6a265b07ff11a	1216403	0.898039222
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000051291.jpg	project-exact	3x640x640	float32	0	1	9663a02240326d47456f092c45e39805ed78e4cb6c9e2345befca913f30c7277	1169237	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000051291.jpg	vendor-literal	3x640x640	float32	0	1	1b50c5d5c8db9b8b97d6aae5c64a3381d9c6a0e1e5255c2141950677e035e06f	1169237	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000051943.jpg	project-exact	3x640x640	float32	0	1	7a80b9dd9e160397bcd7206fadd807a4f8f3b227ed31215bd28cec4b529f9047	1186754	0.97647059
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000051943.jpg	vendor-literal	3x640x640	float32	0	1	4391efd4a30d954abcf4bbd67aa7dbeaa2a8f5763b37722b8a895bad9ed0e72d	1186754	0.97647059
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000052109.jpg	project-exact	3x640x640	float32	0	1	2403c0b004b9c7e1a016bea71d5b1ebc8a462370e5aa7c4143447eefab9c6446	1211678	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000052109.jpg	vendor-literal	3x640x640	float32	0	1	bf91b1d232ca89353c3a4c32b0ce77becd1543dd7f625b5fd0c72b028f8899f4	1211678	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000053748.jpg	project-exact	3x640x640	float32	0	1	bcb1f2e86218e30d9d3bb6bc33b681f58252dff5b2102a6f61dcf6048ec062a5	1216351	0.988235295
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000053748.jpg	vendor-literal	3x640x640	float32	0	1	8444cc03e847230fc9b8ef53d1f20d06f82be77b97815bc82459e684cb24531d	1216351	0.988235295
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000054666.jpg	project-exact	3x640x640	float32	0	1	9f55065abbe424e7fffb8948217eaa92095ed3eab43800ddee156d4be068cf9f	794208	0.172549009
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000054666.jpg	vendor-literal	3x640x640	float32	0	1	868040848c133b3edc56a84979a8d508ddc8c9a628708ab4bb3d65250e26c9a3	794208	0.172549009
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000054718.jpg	project-exact	3x640x640	float32	0.0313725509	1	3300409bfea37ccb702303aee969b333f8659db7cc0ad27a191ddf5b16822a85	1209046	0.831372559
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000054718.jpg	vendor-literal	3x640x640	float32	0.0431372561	1	c6c2386a5c7593e9081b3df236b0506391d6c14b295a87127c48c7e444c55ac7	1209046	0.831372559
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000054905.jpg	project-exact	3x640x640	float32	0	1	25b562eeeadf8c7bf9ce48c3cb28faf9b1a5524f70dd366c8801a6ddb73c9087	1185867	0.964705884
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000054905.jpg	vendor-literal	3x640x640	float32	0	1	55064f3a79cc1c656dac5475589593e55a253ea4885f38382935419f27818e24	1185867	0.964705884
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055389.jpg	project-exact	3x640x640	float32	0	1	40d8a29c0f03f9330730d07e884673787675f9c1191ca01b4abf7101a8c220d1	1169129	0.960784316
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055389.jpg	vendor-literal	3x640x640	float32	0	1	325c88b61f9660e2039d28edc35c02d80565a648fc35c2a52bf76099844fd6b8	1169129	0.960784316
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055418.jpg	project-exact	3x640x640	float32	0	1	74a1d3588b450294cbfc6f48db614a1349c40d7033fe6014537f851e0e1d0ffb	1046115	0.552941203
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055418.jpg	vendor-literal	3x640x640	float32	0	1	d6ace348e79926b86344826a9ee929c7b889c1bb9b322b9716cdad8273f054e4	1046115	0.552941203
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055443.jpg	project-exact	3x640x640	float32	0	1	e77742efc28e93cd1ceb3b9c47816f2689e8a575b0d3a6a7a0a23dbe5357577b	1216932	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055443.jpg	vendor-literal	3x640x640	float32	0	1	27d08af6f14581bb2cc31428e7d5d71e01217917d3192270533e025b31caddbc	1216932	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055575.jpg	project-exact	3x640x640	float32	0	1	bae83bb75ac86374bc5581eb085dc634000a362074763b1c9dd1988c5593a2ee	1213389	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055575.jpg	vendor-literal	3x640x640	float32	0	1	636a9c7dfb7472ceaeb7cb2c4e777a0afdd3c63294af0b82394b6d58b1bbf174	1213389	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055651.jpg	project-exact	3x640x640	float32	0	1	ef17dd36533fe379c02c9552d308a2a96a7b549059b4a20f3c79f56458d1e2c3	1194915	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055651.jpg	vendor-literal	3x640x640	float32	0	1	d32e6eb7d1f1e8ad85273e592140a96f298e346cfd772092ee872239348c01b6	1194915	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055859.jpg	project-exact	3x640x640	float32	0	1	501c5e7bbe3d2bc6b6cd0e66a2675ce0bf726eb8e73e3a55da232b49853e3561	1206048	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000055859.jpg	vendor-literal	3x640x640	float32	0	1	4725722299c678a9dacb9726960dbbff63120b505d27a0e168ad8e042b71b412	1206048	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000056134.jpg	project-exact	3x640x640	float32	0	0.819607854	29af83e39ad6b3c75d139775e2c20d3888db4eb52b9db511c872d347f58d8bb4	1181606	0.698039234
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000056134.jpg	vendor-literal	3x640x640	float32	0	0.784313738	1f3f478ed6013440656c12f77ce8d3d82352222ab0dacb42ced37d8b8942c3a8	1181606	0.698039234
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000056624.jpg	project-exact	3x640x640	float32	0.00392156886	0.807843149	0be29650ce69b08d2af3e6b48276277c8b95bd0b0e85b93dabed8cc27c2c6dc5	211488	0.427451015
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000056624.jpg	vendor-literal	3x640x640	float32	0	0.811764717	66380259d0a8c43f690679e7a207beb665850c3b87bfd83a99fff2117f3a86bb	211488	0.427451015
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000056679.jpg	project-exact	3x640x640	float32	0	1	6883286e9c97c70174dae065e798a0d48306a23df031743a52c53dfa16652442	1134809	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000056679.jpg	vendor-literal	3x640x640	float32	0	1	ccb0dd52b71098aaaaff62f8a5febdc55b61d37f6d6e72a7f0c9886459df0655	1134809	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000057062.jpg	project-exact	3x640x640	float32	0.0117647061	0.858823538	25b56be0fbd35e5c68ffec54d6a0e5100effbee7f29ab3b024303d8dbf11ad09	1122263	0.764705896
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000057062.jpg	vendor-literal	3x640x640	float32	0	0.886274517	fc9b1fe0ff8cd351bf053f8eee6538d2bf80c9bf70d06bce421690b4dc9a2b4f	1122263	0.764705896
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000057264.jpg	project-exact	3x640x640	float32	0	1	1abc39b7d6db18f781fdf703e2462d7679b8856d8b086cfdbe602583a9b038a4	1207892	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000057264.jpg	vendor-literal	3x640x640	float32	0	1	b8a680380681578a1e65f73ce6ea7e2384a21699bba2887720a00f0de6cccab4	1207892	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000057375.jpg	project-exact	3x640x640	float32	0	1	9f98d52ee02b4b6829fe8d0c1cdeb0af79d47123de6a0d0dd6a756f71576a205	1204808	0.984313726
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000057375.jpg	vendor-literal	3x640x640	float32	0	1	c2fd763de5403e22bd4ac152fc0af2322f4367b2cd8a045cf0652a48f030228b	1204808	0.984313726
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000058210.jpg	project-exact	3x640x640	float32	0	1	3d9f152d6dbe48da1137dddd92f29694a794b9947d97ac55beb625562ce4dbc6	1215035	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000058210.jpg	vendor-literal	3x640x640	float32	0	1	fd2c19e42b9a1540aba1457197a15d4f45dfc322356b34300a98791dc8631bcc	1215035	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000058690.jpg	project-exact	3x640x640	float32	0	1	e35e7f548b0c4803564e7f789763241032553413fb97560bfdc21e03073fbbbb	1195727	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000058690.jpg	vendor-literal	3x640x640	float32	0	1	df24def085108192b42f875c4fb296b9cb39553c1c4fc6e87e74e79c2c67d8b9	1195727	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000058731.jpg	project-exact	3x640x640	float32	0	1	30bb9ec51828222c1109a1a1176e2a3cc8419d1a7ec68001c0cc266226525d57	1184826	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000058731.jpg	vendor-literal	3x640x640	float32	0	1	77893890b98d92275b469caf1895d3e7a0ca8256695af3d21684bd9b1a2e29b3	1184826	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000059138.jpg	project-exact	3x640x640	float32	0	1	6fb65b59c7791109546289d374b2beac07cbf8f8b901c92f86bc0c58f51b7e10	195299	0.505882382
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000059138.jpg	vendor-literal	3x640x640	float32	0	1	d2b80433c70eab31254a1a1519b65b226f6a0b18348cdff3686c26d7a48eaaf4	195299	0.505882382
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000059483.jpg	project-exact	3x640x640	float32	0	1	9df30d468cc7900bc667397bc3e9fa0cdeb6f39a359ef24703e7d20234cad5ad	1131064	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000059483.jpg	vendor-literal	3x640x640	float32	0	1	f1741da9edb69cf55c15424c68438b5dc87a260bf9864eae9ffa5acbe22e08df	1131064	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000059494.jpg	project-exact	3x640x640	float32	0	1	d38c4e0c19d4c44abd34397ae021fa7b81ef6a5e0390a32a06098bb7566e06f1	1211043	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000059494.jpg	vendor-literal	3x640x640	float32	0	1	690b1d35e538092ab7510cf0a88335ac8940254511ab6356e5087162e5229a2d	1211043	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000060125.jpg	project-exact	3x640x640	float32	0	1	a5d23bfd0425b9b348f6592bf52d2b6311f051582a1096b490928cb8d0109a84	1194426	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000060125.jpg	vendor-literal	3x640x640	float32	0	1	5b8f34f9ced46634d798ee2d5a7c4daf294168837e46b1994ab9f4dba2302708	1194426	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000060403.jpg	project-exact	3x640x640	float32	0	1	f18a2cfcc2f4ee51f81b1c71bcd0e9d515a71777b3a8b09fd608643bdfbe3381	1203907	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000060403.jpg	vendor-literal	3x640x640	float32	0	1	e88073d9e20d2527b971b62606cd2bcb0db65afbc91353e51f89717389efe43b	1203907	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000061354.jpg	project-exact	3x640x640	float32	0	1	2e479a04d28a3242c4a247f9b44fea910ca0d00632a8517ec0e2d1880cbc8a6d	1207734	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000061354.jpg	vendor-literal	3x640x640	float32	0	1	9ecc8eb062872d1abcdef0275d8aef4ecff9e93db28366b12060d316f26800fb	1207734	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000061564.jpg	project-exact	3x640x640	float32	0	1	0fde5b78432c6fe6cf0ae9f296330bf1a8c5da1466fb83cab33de303e8a3d9c5	1211591	0.988235295
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000061564.jpg	vendor-literal	3x640x640	float32	0	1	2c6dcb5b5424100e72b432b05ea7ad4926cb8bd5f1a8fccfd3c819f684b89896	1211591	0.988235295
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000063206.jpg	project-exact	3x640x640	float32	0	1	c87ff058886cdb317f2ea411315ff640a0ff462aa2fe319175c58d80e4fa827f	1190408	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000063206.jpg	vendor-literal	3x640x640	float32	0	1	07fa8ef3a2b35e04881a3b2f72f6f5c083b3f38379de99033953fb8b4b675bf0	1190408	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000063486.jpg	project-exact	3x640x640	float32	0	1	085125c0bbde5ab35bf1c4b3fdb9c33173767ea9beb3a9dc90bba822032dd69d	1211123	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000063486.jpg	vendor-literal	3x640x640	float32	0	1	5daa044b6baeb8637bcde2ca0fd1ed6fb7556c0eaddb8c1ac0ac5506be001424	1211123	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000064611.jpg	project-exact	3x640x640	float32	0	0.980392158	c78a00c4c79a8b35392fbfff498e5daa8bca610463d322fea39a8d58138d602c	1184818	0.921568632
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000064611.jpg	vendor-literal	3x640x640	float32	0	0.980392158	5f020aa259ea9d403cc03160701ee5bf8095d4e2aa02ec0a42ac75e1a1fa45cf	1184818	0.921568632
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000064621.jpg	project-exact	3x640x640	float32	0	1	6f96aa4d3d4e13098feec08199e29de9c8ce210a94abba928f71ea1cc88da9e1	1197958	0.984313726
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000064621.jpg	vendor-literal	3x640x640	float32	0	1	0c53a74516c9cdd4f5db47a222e2de34ecf42b93fa9def415994583f2c0ad4ee	1197958	0.984313726
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000064629.jpg	project-exact	3x640x640	float32	0	1	15ed6f210f6724429d2d48e1fd8e6bb160605dae19ea61e1f1ecc4c449be1801	1103246	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000064629.jpg	vendor-literal	3x640x640	float32	0	1	d3d059e3ba7bc6564af0ff09539bf41385e56723121ba6fd9ad1bacef9584d50	1103246	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000064703.jpg	project-exact	3x640x640	float32	0	1	87cd2b6bc720c26fb7c43f2f317368393b81ecc65838be6cb0703f05cb5ec1f7	1196239	0.992156863
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000064703.jpg	vendor-literal	3x640x640	float32	0	1	713a025a89eb28c0359c7cf1a1f163c5cf5ac445291935a61baad74e83d65234	1196239	0.992156863
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065156.jpg	project-exact	3x640x640	float32	0	1	b6abd4911c1222473a1fbc6857f1918d4fcffae999d3afa0974bfc3867697ae8	1196484	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065156.jpg	vendor-literal	3x640x640	float32	0	1	b203dc6767f7e069d43f0abbe54043139925b3367f49e7ded4ead790a76ea9bc	1196484	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065247.jpg	project-exact	3x640x640	float32	0	1	aa1d04d956a088d7df5f49d5b9e092b3537542bd310609d3851658b79ba61a21	1160180	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065247.jpg	vendor-literal	3x640x640	float32	0	1	66507b5ed5edacc63a1d3e0deb731260ded55b0dcd6ddf157bd37b73f739fb96	1160180	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065420.jpg	project-exact	3x640x640	float32	0	1	4cbfe0a7971f578fa0ceaf412917dd60a7aa384cbbf2a77271197b74651205c8	1205195	0.929411769
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065420.jpg	vendor-literal	3x640x640	float32	0	1	6dc3a07398c9df3b884a3f3f928d563304a2bd98d167998604dcf0207c96cf65	1205195	0.929411769
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065554.jpg	project-exact	3x640x640	float32	0	1	0a321e6489eef9a3d5f8c6f148f38cdd78e3f70622b778a8caa243526026d63c	1204105	0.988235295
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065554.jpg	vendor-literal	3x640x640	float32	0	1	b41b4d73cb0b597a34ce8afb0f74abeabbc4031f5be7d1321249e4a6cc44274b	1204105	0.988235295
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065842.jpg	project-exact	3x640x640	float32	0	1	d6e613824df164951969416ab8313ef285d9415107628632d371f7a142516ae1	1181578	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000065842.jpg	vendor-literal	3x640x640	float32	0	1	015be32cf0980f42ce284f5a11bd593e6791a7e661363e6d8d682a617d25f39d	1181578	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000066192.jpg	project-exact	3x640x640	float32	0	1	ee2584b364579b27ef31e09b332e90f9c6cfe93331bbcd184b8fe2bb8a51e15b	1171608	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000066192.jpg	vendor-literal	3x640x640	float32	0	1	fec4cccf484a5d745e764def5c6ed127f3e23322916ed2f376f968c584007135	1171608	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000066566.jpg	project-exact	3x640x640	float32	0	1	49a96b05496b5d64b39bdfce86cd6515fd4541ae3decc98bc2f969527b61b357	1212480	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000066566.jpg	vendor-literal	3x640x640	float32	0	1	8d248b468d6dea3e97a6dc3dc1e1c96664ce4ae09907179932b2f77ef2363099	1212480	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000066754.jpg	project-exact	3x640x640	float32	0	1	430659e93214efb207b047ab458e9d3f7072e6ba02e74adcf98f8ba41a1f26c8	1183700	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000066754.jpg	vendor-literal	3x640x640	float32	0	1	4cf177c8efcd8e0bc6572d7d50c1f92e5ccee08d470ebb16d08e1e4725607111	1183700	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000067042.jpg	project-exact	3x640x640	float32	0	1	73dab5b862c15335e8bee4067d0c09d611441ea0c2325f055ce1a9a4592e7b21	1204513	0.988235295
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000067042.jpg	vendor-literal	3x640x640	float32	0	1	93310677fd4fadf3dd109d2a24b346a2d8ea27c4acb0a17d8857e54900a802b2	1204513	0.988235295
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000067807.jpg	project-exact	3x640x640	float32	0	1	590851c204429f97790a3b631484a9416e8f906a5e9cae22bb62e0458d617249	1211700	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000067807.jpg	vendor-literal	3x640x640	float32	0	1	bc2be95144ed31e7b28e6bd78c6caf614e6a09b0eec6eb469142a08e09257391	1211700	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068075.jpg	project-exact	3x640x640	float32	0	1	5b92fc9f8c5ec92f5e19f3287af5b453484199172b9d748b75684c721d9fc8c9	1138412	0.992156863
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068075.jpg	vendor-literal	3x640x640	float32	0	1	81611625237f2d9727b48136eda405ddc23c66ceace4b2c0e80854bdbc83dfc9	1138412	0.992156863
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068094.jpg	project-exact	3x640x640	float32	0	1	582edce93a7290eb0b9b77b416a78b922b220bd7c52cad0c1830e7521a63711e	1156172	0.890196085
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068094.jpg	vendor-literal	3x640x640	float32	0	1	7880d782a931d78016cb7f05293add4f402b715171ca72b93daf722a442a96ad	1156172	0.890196085
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068223.jpg	project-exact	3x640x640	float32	0	1	dab6e720cd08e9a11b27ed81d21bb5520971d709d0f19e2739104be16ec2254e	1205125	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068223.jpg	vendor-literal	3x640x640	float32	0	1	18705c6d5178de11eebbb6b7ac20dbddb7d48a298c1746076fa9618442b4fe7a	1205125	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068377.jpg	project-exact	3x640x640	float32	0	1	f8c276f75867e878fc28a3d46ef35f5ae09046311e88d227f11b057579e04e70	1184402	0.968627453
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068377.jpg	vendor-literal	3x640x640	float32	0	1	329c6418a73794135ce11850b31fe3bea1b36d1d127dab1b0ad13230c8a56b36	1184402	0.968627453
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068414.jpg	project-exact	3x640x640	float32	0	1	7d6b5d8db2c0e2b013fd7cadefc85c255196d022143f034c2ce17ec47b95b219	1209099	0.952941179
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068414.jpg	vendor-literal	3x640x640	float32	0	1	10654a4be1d7fb6664448f2cc86cc1f67cee2d2f3cf0c204f57d09e70b282ff4	1209099	0.952941179
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068646.jpg	project-exact	3x640x640	float32	0	1	731dcb99636c2985ae7179593893ad81ec51875ebced5d91588ceae364c7690c	1210203	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068646.jpg	vendor-literal	3x640x640	float32	0	1	015ea27d69d6dc8313321feb98cbd19f2c6af3207ff9e72d907fcf5e78a333f2	1210203	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068812.jpg	project-exact	3x640x640	float32	0	0.988235295	f78361e3c62fc1f582cac97989a25b17dcc12fb66271dc8be57324e2bd4610c5	1140137	0.941176474
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000068812.jpg	vendor-literal	3x640x640	float32	0	0.988235295	c4ac256d34c10035475cd7ad44bc5b94c6acf6931b2c2b34b68ee8631b1ad6b3	1140137	0.941176474
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000069051.jpg	project-exact	3x640x640	float32	0	1	0da1a81ed3a1db349bdcda8ed9dbbb659e5f599458a8d9c10c7cb7f33897837b	1197730	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000069051.jpg	vendor-literal	3x640x640	float32	0	1	1df8fb0a5f7d2cb9094e2c68f24957565bb930aafa5dadb43a1227497d9f816c	1197730	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000071495.jpg	project-exact	3x640x640	float32	0.0235294122	1	bd7bdbf4ed3b040c9454cede03aca0fb1a9fe0822afaf080f72223449346e9e4	0	0
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000071495.jpg	vendor-literal	3x640x640	float32	0.0235294122	1	bd7bdbf4ed3b040c9454cede03aca0fb1a9fe0822afaf080f72223449346e9e4	0	0
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000071759.jpg	project-exact	3x640x640	float32	0	1	28b903cc3bf0f59c8e6cd4b312eb6871f6515c0ad38aa826e48a944b24262548	1194541	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000071759.jpg	vendor-literal	3x640x640	float32	0	1	b27b15b95bed4c0e2a562cf5fa921ae6c3bcddb795e01c6deac349ec38c2332e	1194541	0.996078432
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000071855.jpg	project-exact	3x640x640	float32	0	1	871b5a585b2655f6c0b2741a8740a4868224ded2c6601f1e88f49807220ffe23	1207281	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000071855.jpg	vendor-literal	3x640x640	float32	0	1	f292ec33ab24637bad16404b28f898c84ba1e92e100b73fb10a1de9bd7da33af	1207281	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000072463.jpg	project-exact	3x640x640	float32	0	1	36d19dd3a6dc1493a1d14d92eb4f3808180836fa978526ad80a4ef9f6e70ac1d	1189732	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000072463.jpg	vendor-literal	3x640x640	float32	0	1	3419fcce809538c5edaaaa71e1ba814b3abdcc433f4ff90b26b89ba3cc392b32	1189732	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000072910.jpg	project-exact	3x640x640	float32	0	1	c9046c6a591643f1c2c2f53e50798f61106ed870fb71a35c4830a8a2f23a78bc	1187462	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000072910.jpg	vendor-literal	3x640x640	float32	0	1	2ce93d7fa485e66800f9224175c0562dedba4df3e2445178bd3ef5595d60defe	1187462	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000073075.jpg	project-exact	3x640x640	float32	0	1	22cdc8e84654eb5c167839b6345d6e98dce71bf195d82dc1b4982f5bc0b33638	1174236	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000073075.jpg	vendor-literal	3x640x640	float32	0	1	c58c48e9165d3168c3f024ad1a786681532d79a3565286cadec726107a2d70bf	1174236	1
/data/datasets/coco2017-independent-stage65b-r1/selected/images/000000073434.jpg	project-exact	3x640x640	float32	0	1	6e8eda39d33df9a93ae32cc7ab3dbb60c6d03f3fd559ba3ae72ed10a03cd9e01	1201941	1
