surface	scope	category_id	name	ap50_95	delta_vs_same_source_fp32	delta_vs_s8_cpu
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	58	hot dog	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	59	pizza	0.8155535553555356	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	60	donut	0.8999999999999999	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	61	cake	0.45	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	62	chair	0.2630728777793686	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	63	couch	0.8504950495049505	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	64	potted plant	0.5306930693069307	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	65	bed	0.6216171617161717	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	67	dining table	0.4323278902467985	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	70	toilet	0.43559472167952584	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	72	tv	0.6852722772277228	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	73	laptop	0.5233506855840222	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	74	mouse	0.4163766066047599	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	75	remote	0.14257708628005658	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	76	keyboard	0.4315676567656765	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	77	cell phone	0.2750804851631783	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	78	microwave	0.22722772277227724	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	79	oven	0.5021602160216021	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	80	toaster	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	81	sink	0.35890624552549655	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	82	refrigerator	0.6075574306199093	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	84	book	0.05917898481630518	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	85	clock	0.5298000388274122	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	86	vase	0.30263696369636967	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	87	scissors	0.0	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	88	teddy bear	0.5767326732673267	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	89	hair drier	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/cpu-subset100	subset-100	90	toothbrush	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	1	person	0.45402176618461304	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	2	bicycle	0.07835957191521307	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	3	car	0.39029896182565527	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	4	motorcycle	0.5604248520090105	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	5	airplane	0.6858085808580858	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	6	bus	0.8724752475247525	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	7	train	0.5049504950495048	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	8	truck	0.19205849515495235	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	9	boat	0.09914153713758474	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	10	traffic light	0.2971904064609606	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	11	fire hydrant	0.7019801980198019	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	13	stop sign	0.5049504950495048	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	14	parking meter	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	15	bench	0.02768064040446597	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	16	bird	0.560946094609461	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	17	cat	0.6504950495049504	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	18	dog	0.2666666666666666	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	19	horse	0.5262376237623763	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	20	sheep	0.8013437057991514	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	21	cow	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	22	elephant	0.49840672129114166	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	23	bear	0.9999999999999998	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	24	zebra	0.7676642664266425	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	25	giraffe	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	27	backpack	0.01672693138039673	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	28	umbrella	0.7683168316831682	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	31	handbag	0.23856898052442602	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	32	tie	0.25306711022291445	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	33	suitcase	0.2709335219236209	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	34	frisbee	0.799009900990099	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	35	skis	0.429515034836817	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	36	snowboard	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	37	sports ball	0.004347826086956521	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	38	kite	0.4666666666666666	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	39	baseball bat	0.29301106581246367	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	40	baseball glove	0.7504950495049505	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	41	skateboard	0.333855738515028	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	42	surfboard	0.219743697484276	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	43	tennis racket	0.4952880288028803	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	44	bottle	0.13249157561700736	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	46	wine glass	0.2788043262364611	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	47	cup	0.4172068566575893	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	48	fork	0.44850680189970216	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	49	knife	0.3246281744322606	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	50	spoon	0.040897012778200896	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	51	bowl	0.37427875455410914	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	52	banana	0.4075911434743098	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	53	apple	0.16633663366336637	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	54	sandwich	0.7018518518518518	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	55	orange	0.5	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	56	broccoli	0.21342896889817864	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	57	carrot	0.45033911327640697	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	58	hot dog	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	59	pizza	0.7663945969235767	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	60	donut	0.8999999999999999	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	61	cake	0.45	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	62	chair	0.2934602041225172	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	63	couch	0.7768426842684268	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	64	potted plant	0.5306930693069307	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	65	bed	0.6471745955083313	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	67	dining table	0.37441304240079537	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	70	toilet	0.4976372637263726	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	72	tv	0.6987623762376237	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	73	laptop	0.49563531353135304	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	74	mouse	0.43545792079207923	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	75	remote	0.10606060606060605	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	76	keyboard	0.4045674476949958	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	77	cell phone	0.23531287868404513	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	78	microwave	0.22722772277227724	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	79	oven	0.5155400131508612	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	80	toaster	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	81	sink	0.3747318751482991	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	82	refrigerator	0.621204000099258	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	84	book	0.04861756763571907	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	85	clock	0.5485148514851486	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	86	vase	0.2828232823282328	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	87	scissors	0.0	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	88	teddy bear	0.6141867043847242	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	89	hair drier	NA	NA	NA
R211_VENDOR_LITERAL_SPLIT_run1b/ep-subset100-run2	subset-100	90	toothbrush	NA	NA	NA
