surface	model	scope	provider	score_threshold	iou_threshold	max_dets	area	category_id	class_name	tp	fp	fn	precision	recall	f1	detections	detections_per_image	ignored_detections	ignored_ground_truths
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	all	47	cup	242	107	653	0.6934097421203438	0.27039106145251396	0.38906752411575557	355	0.071	6	4
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	all	47	cup	172	26	723	0.8686868686868687	0.19217877094972066	0.31473010064043916	199	0.0398	1	4
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	all	47	cup	160	37	735	0.8121827411167513	0.1787709497206704	0.293040293040293	199	0.0398	2	4
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	large	47	cup	102	1636	2	0.05868814729574223	0.9807692307692307	0.11074918566775245	16110	3.222	14372	795
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	large	47	cup	97	1645	7	0.05568312284730195	0.9326923076923077	0.10509209100758397	16110	3.222	14368	795
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	large	47	cup	98	315	6	0.23728813559322035	0.9423076923076923	0.379110251450677	3710	0.742	3297	795
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	large	47	cup	93	321	11	0.2246376811594203	0.8942307692307693	0.3590733590733591	3710	0.742	3296	795
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	large	47	cup	89	135	15	0.39732142857142855	0.8557692307692307	0.5426829268292682	1116	0.2232	892	795
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	large	47	cup	80	145	24	0.35555555555555557	0.7692307692307693	0.4863221884498481	1116	0.2232	891	795
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	large	47	cup	70	42	34	0.625	0.6730769230769231	0.6481481481481483	355	0.071	243	795
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	large	47	cup	64	48	40	0.5714285714285714	0.6153846153846154	0.5925925925925927	355	0.071	243	795
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	large	47	cup	61	20	43	0.7530864197530864	0.5865384615384616	0.6594594594594596	199	0.0398	118	795
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	large	47	cup	57	24	47	0.7037037037037037	0.5480769230769231	0.6162162162162163	199	0.0398	118	795
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	medium	47	cup	333	4586	18	0.06769668631835739	0.9487179487179487	0.12637571157495253	16110	3.222	11191	548
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	medium	47	cup	299	4631	52	0.060649087221095334	0.8518518518518519	0.11323612952092407	16110	3.222	11180	548
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	medium	47	cup	310	975	41	0.24124513618677043	0.8831908831908832	0.3789731051344743	3710	0.742	2425	548
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	medium	47	cup	271	1021	80	0.20975232198142416	0.7720797720797721	0.32988435788192333	3710	0.742	2418	548
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	medium	47	cup	239	233	112	0.5063559322033898	0.6809116809116809	0.5808019441069259	1116	0.2232	644	548
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	medium	47	cup	211	263	140	0.4451476793248945	0.6011396011396012	0.5115151515151516	1116	0.2232	642	548
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	medium	47	cup	148	25	203	0.8554913294797688	0.42165242165242167	0.5648854961832062	355	0.071	182	548
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	medium	47	cup	136	36	215	0.7906976744186046	0.38746438746438744	0.5200764818355641	355	0.071	183	548
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	medium	47	cup	98	4	253	0.9607843137254902	0.2792022792022792	0.4326710816777042	199	0.0398	97	548
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	medium	47	cup	94	8	257	0.9215686274509803	0.2678062678062678	0.41501103752759383	199	0.0398	97	548
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	small	47	cup	297	8883	143	0.03235294117647059	0.675	0.06174636174636176	16110	3.222	6930	459
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	small	47	cup	178	8997	262	0.019400544959128064	0.40454545454545454	0.03702548101924076	16110	3.222	6935	459
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	small	47	cup	221	1620	219	0.1200434546442151	0.5022727272727273	0.19377466023673828	3710	0.742	1869	459
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	small	47	cup	136	1698	304	0.07415485278080698	0.3090909090909091	0.11961301671064203	3710	0.742	1876	459
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	small	47	cup	138	250	302	0.3556701030927835	0.31363636363636366	0.33333333333333337	1116	0.2232	728	459
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	small	47	cup	92	287	348	0.24274406332453827	0.20909090909090908	0.22466422466422464	1116	0.2232	737	459
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	small	47	cup	52	13	388	0.8	0.11818181818181818	0.20594059405940593	355	0.071	290	459
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	small	47	cup	42	23	398	0.6461538461538462	0.09545454545454546	0.16633663366336635	355	0.071	290	459
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	small	47	cup	13	2	427	0.8666666666666667	0.029545454545454545	0.05714285714285715	199	0.0398	184	459
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	small	47	cup	9	5	431	0.6428571428571429	0.020454545454545454	0.03964757709251101	199	0.0398	185	459
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	all	48	fork	147	4122	68	0.03443429374560787	0.6837209302325581	0.0655664585191793	4269	0.8538	0	0
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	all	48	fork	111	4158	104	0.02600140548137737	0.5162790697674419	0.049509366636931305	4269	0.8538	0	0
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	all	48	fork	122	611	93	0.1664392905866303	0.5674418604651162	0.25738396624472576	733	0.1466	0	0
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	all	48	fork	89	644	126	0.12141882673942701	0.413953488372093	0.18776371308016876	733	0.1466	0	0
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	all	48	fork	85	84	130	0.5029585798816568	0.3953488372093023	0.44270833333333337	169	0.0338	0	0
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	all	48	fork	66	103	149	0.3905325443786982	0.30697674418604654	0.34375000000000006	169	0.0338	0	0
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	all	48	fork	48	17	167	0.7384615384615385	0.22325581395348837	0.34285714285714286	65	0.013	0	0
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	all	48	fork	41	24	174	0.6307692307692307	0.19069767441860466	0.29285714285714287	65	0.013	0	0
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	all	48	fork	36	5	179	0.8780487804878049	0.16744186046511628	0.28124999999999994	41	0.0082	0	0
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	all	48	fork	32	9	183	0.7804878048780488	0.14883720930232558	0.25	41	0.0082	0	0
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	large	48	fork	20	871	2	0.02244668911335578	0.9090909090909091	0.04381161007667032	4269	0.8538	3378	193
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	large	48	fork	20	873	2	0.022396416573348264	0.9090909090909091	0.04371584699453552	4269	0.8538	3376	193
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	large	48	fork	19	166	3	0.10270270270270271	0.8636363636363636	0.18357487922705315	733	0.1466	548	193
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	large	48	fork	18	170	4	0.09574468085106383	0.8181818181818182	0.17142857142857143	733	0.1466	545	193
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	large	48	fork	17	49	5	0.25757575757575757	0.7727272727272727	0.38636363636363635	169	0.0338	103	193
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	large	48	fork	17	55	5	0.2361111111111111	0.7727272727272727	0.36170212765957444	169	0.0338	97	193
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	large	48	fork	14	16	8	0.4666666666666667	0.6363636363636364	0.5384615384615385	65	0.013	35	193
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	large	48	fork	14	18	8	0.4375	0.6363636363636364	0.5185185185185185	65	0.013	33	193
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	large	48	fork	11	5	11	0.6875	0.5	0.5789473684210527	41	0.0082	25	193
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	large	48	fork	11	7	11	0.6111111111111112	0.5	0.55	41	0.0082	23	193
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	medium	48	fork	80	2128	11	0.036231884057971016	0.8791208791208791	0.06959547629404089	4269	0.8538	2061	124
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	medium	48	fork	68	2155	23	0.030589293747188485	0.7472527472527473	0.05877268798617114	4269	0.8538	2046	124
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	medium	48	fork	70	337	21	0.171990171990172	0.7692307692307693	0.2811244979919679	733	0.1466	326	124
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	medium	48	fork	59	362	32	0.14014251781472684	0.6483516483516484	0.23046874999999997	733	0.1466	312	124
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	medium	48	fork	54	32	37	0.627906976744186	0.5934065934065934	0.6101694915254238	169	0.0338	83	124
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	medium	48	fork	42	45	49	0.4827586206896552	0.46153846153846156	0.47191011235955066	169	0.0338	82	124
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	medium	48	fork	31	1	60	0.96875	0.34065934065934067	0.5040650406504065	65	0.013	33	124
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	medium	48	fork	26	6	65	0.8125	0.2857142857142857	0.42276422764227645	65	0.013	33	124
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	medium	48	fork	25	0	66	1.0	0.27472527472527475	0.4310344827586208	41	0.0082	16	124
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	medium	48	fork	21	2	70	0.9130434782608695	0.23076923076923078	0.368421052631579	41	0.0082	18	124
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	small	48	fork	47	1123	55	0.040170940170940174	0.46078431372549017	0.0738993710691824	4269	0.8538	3099	113
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	small	48	fork	23	1130	79	0.0199479618386817	0.22549019607843138	0.03665338645418327	4269	0.8538	3116	113
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	small	48	fork	33	108	69	0.23404255319148937	0.3235294117647059	0.271604938271605	733	0.1466	592	113
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	small	48	fork	12	112	90	0.0967741935483871	0.11764705882352941	0.10619469026548672	733	0.1466	609	113
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	small	48	fork	14	3	88	0.8235294117647058	0.13725490196078433	0.23529411764705885	169	0.0338	152	113
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	small	48	fork	7	3	95	0.7	0.06862745098039216	0.12500000000000003	169	0.0338	159	113
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	small	48	fork	3	0	99	1.0	0.029411764705882353	0.05714285714285715	65	0.013	62	113
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	small	48	fork	1	0	101	1.0	0.00980392156862745	0.01941747572815534	65	0.013	64	113
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	small	48	fork	0	0	102	0.0	0.0	0.0	41	0.0082	41	113
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	small	48	fork	0	0	102	0.0	0.0	0.0	41	0.0082	41	113
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	all	49	knife	188	6019	137	0.030288384082487515	0.5784615384615385	0.057562767911818746	6207	1.2414	0	1
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	all	49	knife	121	6086	204	0.01949411954245207	0.3723076923076923	0.037048377219840785	6207	1.2414	0	1
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	all	49	knife	133	935	192	0.12453183520599251	0.40923076923076923	0.19095477386934673	1068	0.2136	0	1
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	all	49	knife	83	985	242	0.07771535580524344	0.2553846153846154	0.1191672648959081	1068	0.2136	0	1
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	all	49	knife	73	127	252	0.365	0.2246153846153846	0.27809523809523806	200	0.04	0	1
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	all	49	knife	55	145	270	0.275	0.16923076923076924	0.20952380952380953	200	0.04	0	1
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	all	49	knife	26	10	299	0.7222222222222222	0.08	0.1440443213296399	36	0.0072	0	1
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	all	49	knife	23	13	302	0.6388888888888888	0.07076923076923076	0.12742382271468142	36	0.0072	0	1
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	all	49	knife	13	4	312	0.7647058823529411	0.04	0.07602339181286549	17	0.0034	0	1
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	all	49	knife	12	5	313	0.7058823529411765	0.036923076923076927	0.07017543859649124	17	0.0034	0	1
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	large	49	knife	9	1093	4	0.008166969147005444	0.6923076923076923	0.01614349775784753	6207	1.2414	5105	313
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	large	49	knife	8	1098	5	0.007233273056057866	0.6153846153846154	0.014298480786416441	6207	1.2414	5101	313
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	large	49	knife	8	227	5	0.03404255319148936	0.6153846153846154	0.06451612903225806	1068	0.2136	833	313
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	large	49	knife	6	231	7	0.02531645569620253	0.46153846153846156	0.048	1068	0.2136	831	313
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	large	49	knife	6	55	7	0.09836065573770492	0.46153846153846156	0.16216216216216217	200	0.04	139	313
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	large	49	knife	5	59	8	0.078125	0.38461538461538464	0.12987012987012986	200	0.04	136	313
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	large	49	knife	6	8	7	0.42857142857142855	0.46153846153846156	0.4444444444444445	36	0.0072	22	313
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	large	49	knife	5	11	8	0.3125	0.38461538461538464	0.3448275862068966	36	0.0072	20	313
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	large	49	knife	5	3	8	0.625	0.38461538461538464	0.4761904761904762	17	0.0034	9	313
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	large	49	knife	5	4	8	0.5555555555555556	0.38461538461538464	0.4545454545454546	17	0.0034	8	313
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	medium	49	knife	81	2772	15	0.028391167192429023	0.84375	0.054933875890132246	6207	1.2414	3354	230
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	medium	49	knife	64	2800	32	0.0223463687150838	0.6666666666666666	0.043243243243243246	6207	1.2414	3343	230
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	medium	49	knife	60	453	36	0.11695906432748537	0.625	0.19704433497536944	1068	0.2136	555	230
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	medium	49	knife	49	476	47	0.09333333333333334	0.5104166666666666	0.15780998389694043	1068	0.2136	543	230
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	medium	49	knife	41	60	55	0.40594059405940597	0.4270833333333333	0.416243654822335	200	0.04	99	230
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	medium	49	knife	37	66	59	0.3592233009708738	0.3854166666666667	0.3718592964824121	200	0.04	97	230
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	medium	49	knife	20	2	76	0.9090909090909091	0.20833333333333334	0.3389830508474576	36	0.0072	14	230
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	medium	49	knife	18	2	78	0.9	0.1875	0.31034482758620696	36	0.0072	16	230
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	medium	49	knife	8	1	88	0.8888888888888888	0.08333333333333333	0.15238095238095237	17	0.0034	8	230
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	medium	49	knife	7	1	89	0.875	0.07291666666666667	0.13461538461538464	17	0.0034	9	230
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	small	49	knife	98	2154	118	0.043516873889875664	0.4537037037037037	0.07941653160453807	6207	1.2414	3955	110
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	small	49	knife	49	2188	167	0.021904336164506034	0.22685185185185186	0.0399510803098247	6207	1.2414	3970	110
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	small	49	knife	65	255	151	0.203125	0.30092592592592593	0.24253731343283583	1068	0.2136	748	110
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	small	49	knife	28	278	188	0.0915032679738562	0.12962962962962962	0.10727969348659004	1068	0.2136	762	110
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	small	49	knife	26	12	190	0.6842105263157895	0.12037037037037036	0.2047244094488189	200	0.04	162	110
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	small	49	knife	13	20	203	0.3939393939393939	0.06018518518518518	0.10441767068273092	200	0.04	167	110
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	small	49	knife	0	0	216	0.0	0.0	0.0	36	0.0072	36	110
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	small	49	knife	0	0	216	0.0	0.0	0.0	36	0.0072	36	110
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	small	49	knife	0	0	216	0.0	0.0	0.0	17	0.0034	17	110
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	small	49	knife	0	0	216	0.0	0.0	0.0	17	0.0034	17	110
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	all	50	spoon	149	5721	104	0.025383304940374787	0.5889328063241107	0.04866895312755186	5870	1.174	0	0
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	all	50	spoon	104	5766	149	0.017717206132879047	0.41106719367588934	0.033970276008492575	5870	1.174	0	0
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	all	50	spoon	87	802	166	0.09786276715410573	0.3438735177865613	0.15236427320490367	889	0.1778	0	0
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	all	50	spoon	64	825	189	0.0719910011248594	0.25296442687747034	0.11208406304728546	889	0.1778	0	0
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	all	50	spoon	43	125	210	0.25595238095238093	0.16996047430830039	0.20427553444180518	168	0.0336	0	0
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	all	50	spoon	35	133	218	0.20833333333333334	0.1383399209486166	0.166270783847981	168	0.0336	0	0
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	all	50	spoon	20	16	233	0.5555555555555556	0.07905138339920949	0.1384083044982699	36	0.0072	0	0
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	all	50	spoon	18	18	235	0.5	0.07114624505928854	0.12456747404844291	36	0.0072	0	0
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	all	50	spoon	15	5	238	0.75	0.05928853754940711	0.10989010989010989	20	0.004	0	0
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	all	50	spoon	14	6	239	0.7	0.05533596837944664	0.10256410256410256	20	0.004	0	0
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	large	50	spoon	14	1130	0	0.012237762237762238	1.0	0.024179620034542312	5870	1.174	4726	239
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	large	50	spoon	12	1138	2	0.010434782608695653	0.8571428571428571	0.020618556701030927	5870	1.174	4720	239
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	large	50	spoon	12	225	2	0.05063291139240506	0.8571428571428571	0.09561752988047809	889	0.1778	652	239
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	large	50	spoon	11	231	3	0.045454545454545456	0.7857142857142857	0.0859375	889	0.1778	647	239
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	large	50	spoon	12	67	2	0.1518987341772152	0.8571428571428571	0.25806451612903225	168	0.0336	89	239
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	large	50	spoon	11	69	3	0.1375	0.7857142857142857	0.23404255319148937	168	0.0336	88	239
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	large	50	spoon	9	14	5	0.391304347826087	0.6428571428571429	0.4864864864864865	36	0.0072	13	239
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	large	50	spoon	9	15	5	0.375	0.6428571428571429	0.4736842105263159	36	0.0072	12	239
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	large	50	spoon	9	4	5	0.6923076923076923	0.6428571428571429	0.6666666666666666	20	0.004	7	239
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	large	50	spoon	9	5	5	0.6428571428571429	0.6428571428571429	0.6428571428571429	20	0.004	6	239
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	medium	50	spoon	56	2322	14	0.023549201009251473	0.8	0.04575163398692811	5870	1.174	3492	183
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	medium	50	spoon	45	2340	25	0.018867924528301886	0.6428571428571429	0.03665987780040733	5870	1.174	3485	183
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	medium	50	spoon	41	323	29	0.11263736263736264	0.5857142857142857	0.18894009216589863	889	0.1778	525	183
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	medium	50	spoon	33	333	37	0.09016393442622951	0.4714285714285714	0.15137614678899083	889	0.1778	523	183
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	medium	50	spoon	23	41	47	0.359375	0.32857142857142857	0.34328358208955223	168	0.0336	104	183
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	medium	50	spoon	19	47	51	0.2878787878787879	0.2714285714285714	0.2794117647058823	168	0.0336	102	183
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	medium	50	spoon	10	2	60	0.8333333333333334	0.14285714285714285	0.2439024390243902	36	0.0072	24	183
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	medium	50	spoon	8	3	62	0.7272727272727273	0.11428571428571428	0.19753086419753085	36	0.0072	25	183
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	medium	50	spoon	6	1	64	0.8571428571428571	0.08571428571428572	0.15584415584415584	20	0.004	13	183
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	medium	50	spoon	5	1	65	0.8333333333333334	0.07142857142857142	0.13157894736842105	20	0.004	14	183
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	small	50	spoon	79	2269	90	0.03364565587734242	0.46745562130177515	0.06277314263011521	5870	1.174	3522	84
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	small	50	spoon	47	2288	122	0.02012847965738758	0.2781065088757396	0.03753993610223642	5870	1.174	3535	84
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	small	50	spoon	34	254	135	0.11805555555555555	0.20118343195266272	0.1487964989059081	889	0.1778	601	84
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	small	50	spoon	20	261	149	0.0711743772241993	0.11834319526627218	0.08888888888888889	889	0.1778	608	84
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	small	50	spoon	8	17	161	0.32	0.047337278106508875	0.08247422680412371	168	0.0336	143	84
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	small	50	spoon	5	17	164	0.22727272727272727	0.029585798816568046	0.05235602094240837	168	0.0336	146	84
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	small	50	spoon	1	0	168	1.0	0.005917159763313609	0.011764705882352941	36	0.0072	35	84
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	small	50	spoon	1	0	168	1.0	0.005917159763313609	0.011764705882352941	36	0.0072	35	84
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	small	50	spoon	0	0	169	0.0	0.0	0.0	20	0.004	20	84
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	small	50	spoon	0	0	169	0.0	0.0	0.0	20	0.004	20	84
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	all	51	bowl	525	10757	98	0.0465343024286474	0.8426966292134831	0.08819823603527929	11380	2.276	98	3
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	all	51	bowl	450	10838	173	0.03986534372785259	0.7223113964686998	0.07556040634707414	11380	2.276	92	3
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	all	51	bowl	456	2177	167	0.17318647930117737	0.7319422150882825	0.28009828009828014	2678	0.5356	45	3
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	all	51	bowl	388	2248	235	0.1471927162367223	0.622792937399679	0.23810984964713103	2678	0.5356	42	3
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	all	51	bowl	345	466	278	0.4254007398273736	0.5537720706260032	0.4811715481171548	828	0.1656	17	3
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	all	51	bowl	307	505	316	0.37807881773399016	0.492776886035313	0.42787456445993033	828	0.1656	16	3
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	all	51	bowl	209	66	414	0.76	0.33547351524879615	0.465478841870824	281	0.0562	6	3
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	all	51	bowl	190	85	433	0.6909090909090909	0.30497592295345105	0.423162583518931	281	0.0562	6	3
C2_BOARD_CPU	C2	board	CPU	0.5	0.5	100	all	51	bowl	125	23	498	0.8445945945945946	0.20064205457463885	0.3242542153047989	150	0.03	2	3
C2_BOARD_CPU	C2	board	CPU	0.5	0.75	100	all	51	bowl	115	33	508	0.777027027027027	0.18459069020866772	0.29831387808041504	150	0.03	2	3
C2_BOARD_CPU	C2	board	CPU	0.001	0.5	100	large	51	bowl	184	3272	6	0.05324074074074074	0.968421052631579	0.10093252879868347	11380	2.276	7924	436
C2_BOARD_CPU	C2	board	CPU	0.001	0.75	100	large	51	bowl	177	3289	13	0.05106751298326601	0.9315789473684211	0.09682713347921225	11380	2.276	7914	436
C2_BOARD_CPU	C2	board	CPU	0.01	0.5	100	large	51	bowl	170	653	20	0.2065613608748481	0.8947368421052632	0.33563672260612043	2678	0.5356	1855	436
C2_BOARD_CPU	C2	board	CPU	0.01	0.75	100	large	51	bowl	164	666	26	0.19759036144578312	0.8631578947368421	0.3215686274509804	2678	0.5356	1848	436
C2_BOARD_CPU	C2	board	CPU	0.05	0.5	100	large	51	bowl	154	218	36	0.41397849462365593	0.8105263157894737	0.5480427046263345	828	0.1656	456	436
C2_BOARD_CPU	C2	board	CPU	0.05	0.75	100	large	51	bowl	149	227	41	0.3962765957446808	0.7842105263157895	0.5265017667844523	828	0.1656	452	436
C2_BOARD_CPU	C2	board	CPU	0.25	0.5	100	large	51	bowl	123	56	67	0.6871508379888268	0.6473684210526316	0.6666666666666667	281	0.0562	102	436
C2_BOARD_CPU	C2	board	CPU	0.25	0.75	100	large	51	bowl	117	63	73	0.65	0.6157894736842106	0.6324324324324324	281	0.0562	101	436
